127.0.0.1 - - [12/Apr/2022:19:52:15 +0800] "GET / HTTP/1.1" 404 1068
0:0:0:0:0:0:0:1 - - [12/Apr/2022:19:52:38 +0800] "GET /webgl_engine_2020/interface.jsp?channel=250655448948700&user_name=NoName&pass_word=NoPassword&process_bar=0&language=chinese&command=component&method=update_render&requesting_number=0_10&data_time=0&render_time=2&read_time=2&render_interval=17&precision=true&length=288 HTTP/1.1" 200 99
0:0:0:0:0:0:0:1 - - [12/Apr/2022:19:52:38 +0800] "GET /webgl_engine_2020/interface.jsp?channel=250655448948700&user_name=NoName&pass_word=NoPassword&process_bar=0&language=chinese&command=component&method=update_render&requesting_number=0_10&data_time=0&render_time=3&read_time=1&render_interval=17&precision=true&length=288 HTTP/1.1" 200 99
0:0:0:0:0:0:0:1 - - [12/Apr/2022:19:52:38 +0800] "GET /webgl_engine_2020/interface.jsp?channel=250655448948700&user_name=NoName&pass_word=NoPassword&process_bar=0&language=chinese&command=component&method=update_render&requesting_number=0_10&data_time=0&render_time=2&read_time=2&render_interval=17&precision=true&length=288 HTTP/1.1" 200 99
0:0:0:0:0:0:0:1 - - [12/Apr/2022:19:52:38 +0800] "GET /webgl_engine_2020/interface.jsp?channel=250655448948700&user_name=NoName&pass_word=NoPassword&process_bar=0&language=chinese&command=component&method=update_render&requesting_number=0_10&data_time=0&render_time=3&read_time=2&render_interval=17&precision=true&length=288 HTTP/1.1" 200 99
0:0:0:0:0:0:0:1 - - [12/Apr/2022:19:52:38 +0800] "GET /webgl_engine_2020/interface.jsp?channel=250655448948700&user_name=NoName&pass_word=NoPassword&process_bar=0&language=chinese&command=component&method=update_render&requesting_number=0_10&data_time=0&render_time=2&read_time=1&render_interval=17&precision=true&length=288 HTTP/1.1" 200 99
0:0:0:0:0:0:0:1 - - [12/Apr/2022:19:52:38 +0800] "GET /webgl_engine_2020/interface.jsp?channel=250655448948700&user_name=NoName&pass_word=NoPassword&process_bar=0&language=chinese&command=component&method=update_render&requesting_number=0_10&data_time=0&render_time=2&read_time=2&render_interval=16&precision=true&length=288 HTTP/1.1" 200 99
0:0:0:0:0:0:0:1 - - [12/Apr/2022:19:52:39 +0800] "GET /webgl_engine_2020/interface.jsp?channel=250655448948700&user_name=NoName&pass_word=NoPassword&process_bar=0&language=chinese&command=component&method=update_render&requesting_number=0_10&data_time=0&render_time=2&read_time=1&render_interval=17&precision=true&length=288 HTTP/1.1" 200 99
0:0:0:0:0:0:0:1 - - [12/Apr/2022:19:52:39 +0800] "GET /webgl_engine_2020/interface.jsp?channel=250655448948700&user_name=NoName&pass_word=NoPassword&process_bar=0&language=chinese&command=component&method=update_render&requesting_number=0_10&data_time=0&render_time=2&read_time=1&render_interval=17&precision=true&length=288 HTTP/1.1" 200 99
0:0:0:0:0:0:0:1 - - [12/Apr/2022:19:52:39 +0800] "GET /webgl_engine_2020/interface.jsp?channel=250655448948700&user_name=NoName&pass_word=NoPassword&process_bar=0&language=chinese&command=component&method=update_render&requesting_number=0_10&data_time=0&render_time=2&read_time=1&render_interval=17&precision=true&length=288 HTTP/1.1" 200 99
0:0:0:0:0:0:0:1 - - [12/Apr/2022:19:52:39 +0800] "GET /webgl_engine_2020/interface.jsp?channel=250655448948700&user_name=NoName&pass_word=NoPassword&process_bar=0&language=chinese&command=component&method=update_render&requesting_number=10_10&data_time=0&render_time=2&read_time=1&render_interval=17&precision=true&length=289 HTTP/1.1" 200 99
0:0:0:0:0:0:0:1 - - [12/Apr/2022:19:52:39 +0800] "GET /webgl_engine_2020/interface.jsp?channel=250655448948700&user_name=NoName&pass_word=NoPassword&process_bar=0&language=chinese&command=component&method=update_render&requesting_number=10_10&data_time=0&render_time=1&read_time=2&render_interval=17&precision=true&length=289 HTTP/1.1" 200 99
0:0:0:0:0:0:0:1 - - [12/Apr/2022:19:52:39 +0800] "GET /webgl_engine_2020/interface.jsp?channel=250655448948700&user_name=NoName&pass_word=NoPassword&process_bar=0&language=chinese&command=component&method=update_render&requesting_number=10_10&data_time=0&render_time=1&read_time=2&render_interval=16&precision=true&length=289 HTTP/1.1" 200 99
0:0:0:0:0:0:0:1 - - [12/Apr/2022:19:52:39 +0800] "GET /webgl_engine_2020/interface.jsp?channel=250655448948700&user_name=NoName&pass_word=NoPassword&process_bar=0&language=chinese&command=component&method=update_render&requesting_number=10_10&data_time=0&render_time=2&read_time=1&render_interval=17&precision=true&length=289 HTTP/1.1" 200 99
0:0:0:0:0:0:0:1 - - [12/Apr/2022:19:52:39 +0800] "GET /webgl_engine_2020/interface.jsp?channel=250655448948700&user_name=NoName&pass_word=NoPassword&process_bar=0&language=chinese&command=component&method=update_render&requesting_number=10_10&data_time=0&render_time=2&read_time=1&render_interval=16&precision=true&length=289 HTTP/1.1" 200 99
0:0:0:0:0:0:0:1 - - [12/Apr/2022:19:52:39 +0800] "GET /webgl_engine_2020/interface.jsp?channel=250655448948700&user_name=NoName&pass_word=NoPassword&process_bar=0&language=chinese&command=component&method=update_render&requesting_number=10_10&data_time=0&render_time=2&read_time=2&render_interval=17&precision=true&length=289 HTTP/1.1" 200 99
0:0:0:0:0:0:0:1 - - [12/Apr/2022:19:52:39 +0800] "GET /webgl_engine_2020/interface.jsp?channel=250655448948700&user_name=NoName&pass_word=NoPassword&process_bar=0&language=chinese&command=component&method=update_render&requesting_number=10_10&data_time=0&render_time=2&read_time=1&render_interval=17&precision=true&length=289 HTTP/1.1" 200 99
0:0:0:0:0:0:0:1 - - [12/Apr/2022:19:52:39 +0800] "GET /webgl_engine_2020/interface.jsp?channel=250655448948700&user_name=NoName&pass_word=NoPassword&process_bar=0&language=chinese&command=component&method=update_render&requesting_number=10_10&data_time=0&render_time=2&read_time=1&render_interval=16&precision=true&length=289 HTTP/1.1" 200 99
0:0:0:0:0:0:0:1 - - [12/Apr/2022:19:52:39 +0800] "GET /webgl_engine_2020/interface.jsp?channel=250655448948700&user_name=NoName&pass_word=NoPassword&process_bar=0&language=chinese&command=component&method=update_render&requesting_number=10_10&data_time=0&render_time=2&read_time=4&render_interval=17&precision=true&length=289 HTTP/1.1" 200 99
0:0:0:0:0:0:0:1 - - [12/Apr/2022:19:52:39 +0800] "GET /webgl_engine_2020/interface.jsp?channel=250655448948700&user_name=NoName&pass_word=NoPassword&process_bar=0&language=chinese&command=component&method=update_render&requesting_number=10_10&data_time=0&render_time=2&read_time=1&render_interval=17&precision=true&length=289 HTTP/1.1" 200 99
0:0:0:0:0:0:0:1 - - [12/Apr/2022:19:52:39 +0800] "GET /webgl_engine_2020/interface.jsp?channel=250655448948700&user_name=NoName&pass_word=NoPassword&process_bar=0&language=chinese&command=component&method=update_render&requesting_number=10_10&data_time=0&render_time=2&read_time=1&render_interval=17&precision=true&length=289 HTTP/1.1" 200 99
0:0:0:0:0:0:0:1 - - [12/Apr/2022:19:52:39 +0800] "GET /webgl_engine_2020/interface.jsp?channel=250655448948700&user_name=NoName&pass_word=NoPassword&process_bar=0&language=chinese&command=component&method=update_render&requesting_number=10_10&data_time=0&render_time=2&read_time=1&render_interval=17&precision=true&length=289 HTTP/1.1" 200 99
0:0:0:0:0:0:0:1 - - [12/Apr/2022:19:52:39 +0800] "GET /webgl_engine_2020/interface.jsp?channel=process_bar&command=release&process_bar=0 HTTP/1.1" 200 5
0:0:0:0:0:0:0:1 - - [12/Apr/2022:19:52:39 +0800] "GET /webgl_engine_2020/interface.jsp?channel=250655448948700&user_name=NoName&pass_word=NoPassword&process_bar=0&language=chinese&command=termination HTTP/1.1" 200 5
0:0:0:0:0:0:0:1 - - [12/Apr/2022:19:52:41 +0800] "GET /webgl_engine_2020/upload.jsp?format=External HTTP/1.1" 200 18685
0:0:0:0:0:0:0:1 - - [12/Apr/2022:19:52:45 +0800] "GET /webgl_engine_2020/draw.jsp?scene_name=cad&coordinate=location.xyz.txt&sub_directory=A159-SR-302A HTTP/1.1" 200 1742
0:0:0:0:0:0:0:1 - - [12/Apr/2022:19:52:45 +0800] "GET /webgl_engine_2020/interface.jsp?function_name=construct_render_object HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [12/Apr/2022:19:52:45 +0800] "GET /webgl_engine_2020/interface.jsp?channel=process_bar&command=request HTTP/1.1" 200 77
0:0:0:0:0:0:0:1 - - [12/Apr/2022:19:52:45 +0800] "GET /webgl_engine_2020/interface.jsp?channel=process_bar&command=data&language=chinese&process_bar=0 HTTP/1.1" 200 147
0:0:0:0:0:0:0:1 - - [12/Apr/2022:19:52:46 +0800] "GET /webgl_engine_2020/interface.jsp?channel=process_bar&command=data&language=chinese&process_bar=0 HTTP/1.1" 200 162
0:0:0:0:0:0:0:1 - - [12/Apr/2022:19:52:47 +0800] "GET /webgl_engine_2020/interface.jsp?channel=process_bar&command=data&language=chinese&process_bar=0 HTTP/1.1" 200 163
0:0:0:0:0:0:0:1 - - [12/Apr/2022:19:52:48 +0800] "GET /webgl_engine_2020/interface.jsp?channel=process_bar&command=data&language=chinese&process_bar=0 HTTP/1.1" 200 164
0:0:0:0:0:0:0:1 - - [12/Apr/2022:19:52:49 +0800] "GET /webgl_engine_2020/interface.jsp?channel=process_bar&command=data&language=chinese&process_bar=0 HTTP/1.1" 200 164
0:0:0:0:0:0:0:1 - - [12/Apr/2022:19:52:50 +0800] "GET /webgl_engine_2020/interface.jsp?channel=process_bar&command=data&language=chinese&process_bar=0 HTTP/1.1" 200 164
0:0:0:0:0:0:0:1 - - [12/Apr/2022:19:52:51 +0800] "GET /webgl_engine_2020/interface.jsp?channel=process_bar&command=data&language=chinese&process_bar=0 HTTP/1.1" 200 164
0:0:0:0:0:0:0:1 - - [12/Apr/2022:19:52:52 +0800] "GET /webgl_engine_2020/interface.jsp?channel=process_bar&command=data&language=chinese&process_bar=0 HTTP/1.1" 200 152
0:0:0:0:0:0:0:1 - - [12/Apr/2022:19:52:53 +0800] "GET /webgl_engine_2020/interface.jsp?channel=process_bar&command=data&language=chinese&process_bar=0 HTTP/1.1" 200 165
0:0:0:0:0:0:0:1 - - [12/Apr/2022:19:52:54 +0800] "GET /webgl_engine_2020/interface.jsp?channel=process_bar&command=data&language=chinese&process_bar=0 HTTP/1.1" 200 166
0:0:0:0:0:0:0:1 - - [12/Apr/2022:19:52:55 +0800] "GET /webgl_engine_2020/interface.jsp?channel=creation&command=creation&language=chinese&user_name=NoName&pass_word=NoPassword&scene_name=cad&link_name=&change_part=&change_component=&part_type=&sub_directory=A159-SR-302A&coordinate=location.xyz.txt&max_loading_number=10&process_bar=0 HTTP/1.1" 200 1026
0:0:0:0:0:0:0:1 - - [12/Apr/2022:19:52:55 +0800] "GET /webgl_engine_2020/interface.jsp?channel=buffer&file=scene_directory%252Fcad_directory%252Fcad%252FA159-SR-302A%252Finitialization.gzip_text&length=59299&date=1649764374928&original=http%253A%252F%252Flocalhost%253A8080%252Fwebgl_engine_2020%252Finterface.jsp HTTP/1.1" 200 59367
0:0:0:0:0:0:0:1 - - [12/Apr/2022:19:52:55 +0800] "GET /webgl_engine_2020/interface.jsp?channel=250676541995300&user_name=NoName&pass_word=NoPassword&process_bar=0&language=chinese&command=component&method=update_render&aspect=2.161662817551963&component=-1&body=-1&face=-1&loop=-1&edge=-1&vertex=-1&point=-1&depth=-1.00000&value=-1.00000&loaded_length=0_0_-1_-1&requesting_number=0_1&data_time=1&render_time=1&read_time=0&render_interval=1649764375594&precision=true&length=441 HTTP/1.1" 200 911
0:0:0:0:0:0:0:1 - - [12/Apr/2022:19:52:55 +0800] "GET /webgl_engine_2020/interface.jsp?channel=250676541995300&user_name=NoName&pass_word=NoPassword&process_bar=0&language=chinese&command=component&method=update_render&loaded_length=1_117868_4_0&requesting_number=3_1&data_time=1&render_time=19&read_time=0&render_interval=22&precision=true&length=315 HTTP/1.1" 200 576
0:0:0:0:0:0:0:1 - - [12/Apr/2022:19:52:55 +0800] "GET /webgl_engine_2020/interface.jsp?channel=250676541995300&user_name=NoName&pass_word=NoPassword&process_bar=0&language=chinese&command=component&method=update_render&loaded_length=4_6666042_4_0&requesting_number=0_2&data_time=1&render_time=2&read_time=0&render_interval=17&precision=true&length=315 HTTP/1.1" 200 699
0:0:0:0:0:0:0:1 - - [12/Apr/2022:19:52:55 +0800] "GET /webgl_engine_2020/interface.jsp?channel=250676541995300&user_name=NoName&pass_word=NoPassword&process_bar=0&language=chinese&command=component&method=event&event_component_id=227&event_driver_id=0&operation=audio&fresh=0.501467268150614 HTTP/1.1" 200 5
0:0:0:0:0:0:0:1 - - [12/Apr/2022:19:52:55 +0800] "GET /webgl_engine_2020/interface.jsp?channel=buffer&file=scene_directory%252Fcad_directory%252Fcad%252FA159-SR-302A%252Fpackage_directory%252Fpackage_0.gzip_text&length=1264052&date=1649764373359&original=http%253A%252F%252Flocalhost%253A8080%252Fwebgl_engine_2020%252Finterface.jsp HTTP/1.1" 200 1265296
0:0:0:0:0:0:0:1 - - [12/Apr/2022:19:52:55 +0800] "GET /webgl_engine_2020/interface.jsp?channel=250676541995300&user_name=NoName&pass_word=NoPassword&process_bar=0&language=chinese&command=component&method=event&event_component_id=247&event_driver_id=0&random=0.9235150780829873&operation=file&file=no_box.jpg HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [12/Apr/2022:19:52:55 +0800] "GET /webgl_engine_2020/interface.jsp?channel=250676541995300&user_name=NoName&pass_word=NoPassword&process_bar=0&language=chinese&command=component&method=event&event_component_id=247&event_driver_id=0&random=0.6304009070827208&operation=file&file=front.jpg HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [12/Apr/2022:19:52:55 +0800] "GET /webgl_engine_2020/interface.jsp?channel=250676541995300&user_name=NoName&pass_word=NoPassword&process_bar=0&language=chinese&command=component&method=event&event_component_id=247&event_driver_id=0&random=0.7327794984990319&operation=file&file=back.jpg HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [12/Apr/2022:19:52:55 +0800] "GET /webgl_engine_2020/interface.jsp?channel=250676541995300&user_name=NoName&pass_word=NoPassword&process_bar=0&language=chinese&command=component&method=event&event_component_id=247&event_driver_id=0&random=0.2925972119286384&operation=file&file=left.jpg HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [12/Apr/2022:19:52:55 +0800] "GET /webgl_engine_2020/interface.jsp?channel=250676541995300&user_name=NoName&pass_word=NoPassword&process_bar=0&language=chinese&command=component&method=event&event_component_id=247&event_driver_id=0&random=0.7619215485137509&operation=file&file=right.jpg HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [12/Apr/2022:19:52:55 +0800] "GET /webgl_engine_2020/interface.jsp?channel=250676541995300&user_name=NoName&pass_word=NoPassword&process_bar=0&language=chinese&command=component&method=update_render&requesting_number=8_3&data_time=0&render_time=65&read_time=4&render_interval=75&precision=true&length=288 HTTP/1.1" 200 180
0:0:0:0:0:0:0:1 - - [12/Apr/2022:19:52:55 +0800] "GET /webgl_engine_2020/interface.jsp?channel=250676541995300&user_name=NoName&pass_word=NoPassword&process_bar=0&language=chinese&command=component&method=event&event_component_id=247&event_driver_id=0&random=0.8618780771769441&operation=file&file=top.jpg HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [12/Apr/2022:19:52:55 +0800] "GET /webgl_engine_2020/interface.jsp?channel=250676541995300&user_name=NoName&pass_word=NoPassword&process_bar=0&language=chinese&command=component&method=event&event_component_id=247&event_driver_id=0&random=0.041383514736160976&operation=file&file=down.jpg HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [12/Apr/2022:19:52:55 +0800] "GET /webgl_engine_2020/interface.jsp?channel=250676541995300&user_name=NoName&pass_word=NoPassword&process_bar=0&language=chinese&command=component&method=update_render&requesting_number=3_4&data_time=0&render_time=5&read_time=4&render_interval=20&precision=true&length=287 HTTP/1.1" 200 609
0:0:0:0:0:0:0:1 - - [12/Apr/2022:19:52:55 +0800] "GET /webgl_engine_2020/interface.jsp?channel=buffer&file=scene_directory%252Fcad_directory%252Fcad%252FA159-SR-302A%252Fpackage_directory%252Fpackage_1.gzip_text&length=947826&date=1649764373848&original=http%253A%252F%252Flocalhost%253A8080%252Fwebgl_engine_2020%252Finterface.jsp HTTP/1.1" 200 948759
0:0:0:0:0:0:0:1 - - [12/Apr/2022:19:52:56 +0800] "GET /webgl_engine_2020/interface.jsp?channel=buffer&file=scene_directory%252Fcad_directory%252Fcad%252FA159-SR-302A%252Fpart_directory%252Frender_49%252Fpart_3%252Fmesh.face0.gzip_binary&length=117061&date=1649764369930&original=http%253A%252F%252Flocalhost%253A8080%252Fwebgl_engine_2020%252Finterface.jsp HTTP/1.1" 200 117185
0:0:0:0:0:0:0:1 - - [12/Apr/2022:19:52:56 +0800] "GET /webgl_engine_2020/interface.jsp?channel=buffer&file=scene_directory%252Fcad_directory%252Fcad%252FA159-SR-302A%252Fpart_directory%252Frender_49%252Fpart_1%252Fmesh.face0.gzip_binary&length=120697&date=1649764369709&original=http%253A%252F%252Flocalhost%253A8080%252Fwebgl_engine_2020%252Finterface.jsp HTTP/1.1" 200 120822
0:0:0:0:0:0:0:1 - - [12/Apr/2022:19:52:56 +0800] "GET /webgl_engine_2020/interface.jsp?channel=buffer&file=scene_directory%252Fcad_directory%252Fcad%252FA159-SR-302A%252Fpart_directory%252Frender_49%252Fpart_3%252Fmesh.edge0.gzip_binary&length=343133&date=1649764370905&original=http%253A%252F%252Flocalhost%253A8080%252Fwebgl_engine_2020%252Finterface.jsp HTTP/1.1" 200 343474
0:0:0:0:0:0:0:1 - - [12/Apr/2022:19:52:56 +0800] "GET /webgl_engine_2020/interface.jsp?channel=250676541995300&user_name=NoName&pass_word=NoPassword&process_bar=0&language=chinese&command=component&method=update_render&loaded_length=5_7930094_21_1&requesting_number=5_5&data_time=1&render_time=8&read_time=1&render_interval=110&precision=true&length=317 HTTP/1.1" 200 294
0:0:0:0:0:0:0:1 - - [12/Apr/2022:19:52:56 +0800] "GET /webgl_engine_2020/interface.jsp?channel=buffer&file=scene_directory%252Fcad_directory%252Fcad%252FA159-SR-302A%252Fpart_directory%252Frender_49%252Fpart_1%252Fmesh.edge0.gzip_binary&length=338300&date=1649764370896&original=http%253A%252F%252Flocalhost%253A8080%252Fwebgl_engine_2020%252Finterface.jsp HTTP/1.1" 200 338640
0:0:0:0:0:0:0:1 - - [12/Apr/2022:19:52:56 +0800] "GET /webgl_engine_2020/interface.jsp?channel=250676541995300&user_name=NoName&pass_word=NoPassword&process_bar=0&language=chinese&command=component&method=update_render&component=4&body=1&face=0&vertex=865&depth=-0.834473&value=0.00000&loaded_length=6_11546015_21_1&requesting_number=4_6&data_time=0&render_time=2&read_time=1&render_interval=12&precision=true&length=384 HTTP/1.1" 200 671
0:0:0:0:0:0:0:1 - - [12/Apr/2022:19:52:56 +0800] "GET /webgl_engine_2020/interface.jsp?channel=250676541995300&user_name=NoName&pass_word=NoPassword&process_bar=0&language=chinese&command=component&method=update_render&loaded_length=9_23275756_21_1&requesting_number=2_7&data_time=0&render_time=2&read_time=1&render_interval=36&precision=true&length=317 HTTP/1.1" 200 542
0:0:0:0:0:0:0:1 - - [12/Apr/2022:19:52:56 +0800] "GET /webgl_engine_2020/interface.jsp?channel=buffer&file=scene_directory%252Fcad_directory%252Fcad%252FA159-SR-302A%252Fpackage_directory%252Fpackage_2.gzip_text&length=819176&date=1649764374341&original=http%253A%252F%252Flocalhost%253A8080%252Fwebgl_engine_2020%252Finterface.jsp HTTP/1.1" 200 819981
0:0:0:0:0:0:0:1 - - [12/Apr/2022:19:52:56 +0800] "GET /webgl_engine_2020/interface.jsp?channel=buffer&file=scene_directory%252Fcad_directory%252Fcad%252FA159-SR-302A%252Fpart_directory%252Frender_49%252Fpart_0%252Fmesh.face0.gzip_binary&length=151718&date=1649764369301&original=http%253A%252F%252Flocalhost%253A8080%252Fwebgl_engine_2020%252Finterface.jsp HTTP/1.1" 200 151875
0:0:0:0:0:0:0:1 - - [12/Apr/2022:19:52:56 +0800] "GET /webgl_engine_2020/interface.jsp?channel=250676541995300&user_name=NoName&pass_word=NoPassword&process_bar=0&language=chinese&command=component&method=update_render&loaded_length=10_24223582_21_0&requesting_number=3_8&data_time=0&render_time=3&read_time=2&render_interval=111&precision=true&length=319 HTTP/1.1" 200 479
0:0:0:0:0:0:0:1 - - [12/Apr/2022:19:52:56 +0800] "GET /webgl_engine_2020/interface.jsp?channel=buffer&file=scene_directory%252Fcad_directory%252Fcad%252FA159-SR-302A%252Fpackage_directory%252Fpackage_3.gzip_text&length=579498&date=1649764374711&original=http%253A%252F%252Flocalhost%253A8080%252Fwebgl_engine_2020%252Finterface.jsp HTTP/1.1" 200 580071
0:0:0:0:0:0:0:1 - - [12/Apr/2022:19:52:56 +0800] "GET /webgl_engine_2020/interface.jsp?channel=250676541995300&user_name=NoName&pass_word=NoPassword&process_bar=0&language=chinese&command=component&method=update_render&x=0.1826923076923077&y=-0.3048498845265588&loaded_length=11_28224198_21_0&requesting_number=2_9&data_time=0&render_time=2&read_time=1&render_interval=12&precision=true&length=361 HTTP/1.1" 200 444
0:0:0:0:0:0:0:1 - - [12/Apr/2022:19:52:57 +0800] "GET /webgl_engine_2020/interface.jsp?channel=250676541995300&user_name=NoName&pass_word=NoPassword&process_bar=0&language=chinese&command=component&method=update_render&x=0.2767094017094016&y=-0.4041570438799076&loaded_length=12_28803696_21_0&requesting_number=1_10&data_time=0&render_time=3&read_time=1&render_interval=80&precision=true&length=362 HTTP/1.1" 200 224
0:0:0:0:0:0:0:1 - - [12/Apr/2022:19:52:57 +0800] "GET /webgl_engine_2020/interface.jsp?channel=250676541995300&user_name=NoName&pass_word=NoPassword&process_bar=0&language=chinese&command=component&method=event&event_component_name=show_select_component_box_component&event_driver_id=all&component_id=4 HTTP/1.1" 200 5
0:0:0:0:0:0:0:1 - - [12/Apr/2022:19:52:57 +0800] "GET /webgl_engine_2020/interface.jsp?channel=250676541995300&user_name=NoName&pass_word=NoPassword&process_bar=0&language=chinese&command=component&method=event&event_component_name=movement_manager&event_driver_id=all&operation=virtual_mount&virtual_mount=terminate_follow HTTP/1.1" 200 5
0:0:0:0:0:0:0:1 - - [12/Apr/2022:19:52:57 +0800] "GET /webgl_engine_2020/interface.jsp?channel=250676541995300&user_name=NoName&pass_word=NoPassword&process_bar=0&language=chinese&command=component&method=event&event_component_id=237&event_driver_id=0&event_operation=mousedown&operate_component_id=211 HTTP/1.1" 200 11
0:0:0:0:0:0:0:1 - - [12/Apr/2022:19:52:57 +0800] "GET /webgl_engine_2020/interface.jsp?channel=250676541995300&user_name=NoName&pass_word=NoPassword&process_bar=0&language=chinese&command=component&method=event&event_component_id=237&event_driver_id=0&event_operation=mousemove&distance=3315.6397880676486&half_fovy_tanl=0.41421356237309503&data=0.3144772720185082,-0.17598580988021323,-0.9328092195646203,-1.3738309013482763e-16,-0.04653449067896645,0.978625240423905,-0.2003176976271991,1.019804966632648e-16,0.948123719016333,0.10640316501977701,0.2995659859070706,-3.3651847011713206e-16,-106.15089982896288,1000.5490679035976,825.8983315976485,0.9999999999998097&clip_plane_modification=0&operate_component_id=211 HTTP/1.1" 200 5
0:0:0:0:0:0:0:1 - - [12/Apr/2022:19:52:57 +0800] "GET /webgl_engine_2020/interface.jsp?channel=buffer&file=scene_directory%252Fcad_directory%252Fcad%252FA159-SR-302A%252Fpart_directory%252Frender_49%252Fpart_8%252Fmesh.edge0.gzip_binary&length=243522&date=1649764370937&original=http%253A%252F%252Flocalhost%253A8080%252Fwebgl_engine_2020%252Finterface.jsp HTTP/1.1" 200 243767
0:0:0:0:0:0:0:1 - - [12/Apr/2022:19:52:57 +0800] "GET /webgl_engine_2020/interface.jsp?channel=250676541995300&user_name=NoName&pass_word=NoPassword&process_bar=0&language=chinese&command=component&method=event&event_component_id=237&event_driver_id=0&event_operation=mousemove&distance=3315.6397880676486&half_fovy_tanl=0.41421356237309503&data=-0.5317522494606987,-0.02229554221746773,-0.8466064339413331,-2.4302707185700447e-16,0.34424924183131667,0.9076519938953157,-0.24012562852979763,1.8580680893897157e-16,0.7737777488997585,-0.419130966138081,-0.47497076597713256,-2.388154011002992e-16,-106.15089982898223,1000.54906790383,825.8983315978676,1.0000000000002343&clip_plane_modification=0&operate_component_id=211 HTTP/1.1" 200 5
0:0:0:0:0:0:0:1 - - [12/Apr/2022:19:52:57 +0800] "GET /webgl_engine_2020/interface.jsp?channel=250676541995300&user_name=NoName&pass_word=NoPassword&process_bar=0&language=chinese&command=component&method=update_render&x=-0.18376068376068377&y=0.17551963048498842&component=202&vertex=868&depth=-0.848751&loaded_length=13_29622872_21_8&requesting_number=1_10&data_time=0&render_time=7&read_time=1&render_interval=13&precision=false&length=406 HTTP/1.1" 200 440
0:0:0:0:0:0:0:1 - - [12/Apr/2022:19:52:57 +0800] "GET /webgl_engine_2020/interface.jsp?channel=250676541995300&user_name=NoName&pass_word=NoPassword&process_bar=0&language=chinese&command=component&method=event&event_component_id=237&event_driver_id=0&event_operation=mousemove&distance=3315.6397880676486&half_fovy_tanl=0.41421356237309503&data=-0.7334323881659279,0.10030494484098187,-0.6723212402048038,-4.919758852002269e-16,0.3442492418312051,0.9076519938954116,-0.24012562852998942,4.352277893358087e-16,0.5861479262846983,-0.40756199040033764,-0.700231270720638,-4.029435606582167e-16,-106.15089982896096,1000.5490679042799,825.8983315979556,1.0000000000008682&clip_plane_modification=0&operate_component_id=211 HTTP/1.1" 200 5
0:0:0:0:0:0:0:1 - - [12/Apr/2022:19:52:57 +0800] "GET /webgl_engine_2020/interface.jsp?channel=250676541995300&user_name=NoName&pass_word=NoPassword&process_bar=0&language=chinese&command=component&method=update_render&x=-0.28846153846153844&y=0.17321016166281755&component=-1&body=-1&face=-1&vertex=-1&depth=-1.00000&value=-1.00000&loaded_length=14_32568578_21_8&requesting_number=0_10&data_time=0&render_time=6&read_time=2&render_interval=16&precision=false&length=434 HTTP/1.1" 200 605
0:0:0:0:0:0:0:1 - - [12/Apr/2022:19:52:57 +0800] "GET /webgl_engine_2020/interface.jsp?channel=250676541995300&user_name=NoName&pass_word=NoPassword&process_bar=0&language=chinese&command=component&method=event&event_component_id=237&event_driver_id=0&event_operation=mousemove&distance=3315.6397880676486&half_fovy_tanl=0.41421356237309503&data=-0.9433788393737129,0.29944345301737246,-0.14272345240695855,-5.71368581690207e-16,0.31902579016825555,0.9368871294682071,-0.14305611432309173,1.007068924963423e-15,0.09087854878419625,-0.18048857327499734,-0.9793696770321417,-2.681577693983339e-16,-106.15089982905403,1000.5490679045892,825.8983315979638,1.0000000000011104&clip_plane_modification=0&operate_component_id=211 HTTP/1.1" 200 5
0:0:0:0:0:0:0:1 - - [12/Apr/2022:19:52:57 +0800] "GET /webgl_engine_2020/interface.jsp?channel=250676541995300&user_name=NoName&pass_word=NoPassword&process_bar=0&language=chinese&command=component&method=update_render&x=-0.41346153846153844&y=0.09237875288683606&requesting_number=0_10&data_time=0&render_time=4&read_time=3&render_interval=17&precision=false&length=334 HTTP/1.1" 200 215
0:0:0:0:0:0:0:1 - - [12/Apr/2022:19:52:57 +0800] "GET /webgl_engine_2020/interface.jsp?channel=250676541995300&user_name=NoName&pass_word=NoPassword&process_bar=0&language=chinese&command=component&method=event&event_component_id=237&event_driver_id=0&event_operation=mousemove&distance=3315.6397880676486&half_fovy_tanl=0.41421356237309503&data=-0.9397863475307702,0.32575553388956946,0.10336804697310725,-2.417854636657652e-16,0.32198031941375654,0.945328791598902,-0.051789474658402966,8.835135731609639e-16,-0.11458749890300071,-0.015388564447866964,-0.9932939631258475,-5.363101274917686e-16,-106.15089982908583,1000.5490679049619,825.8983315980691,1.0000000000013294&clip_plane_modification=0&operate_component_id=211 HTTP/1.1" 200 5
