127.0.0.1 - - [29/Apr/2022:12:19:12 +0800] "GET / HTTP/1.1" 404 1068
0:0:0:0:0:0:0:1 - - [29/Apr/2022:12:20:37 +0800] "GET /webgl_engine_2020/interface.jsp?channel=61361584989100&user_name=NoName&pass_word=NoPassword&process_bar=0&language=chinese&command=component&method=update_render&aspect=2&component=-1&body=-1&face=-1&loop=-1&edge=-1&vertex=-1&point=-1&depth=-1.00000&value=-1.00000&loaded_length=0_0_-1_-1&requesting_number=0_1&data_time=1&render_time=1&read_time=0&render_interval=1651206037325&precision=true&length=424 HTTP/1.1" 200 901
0:0:0:0:0:0:0:1 - - [29/Apr/2022:12:20:37 +0800] "GET /webgl_engine_2020/interface.jsp?channel=61361584989100&user_name=NoName&pass_word=NoPassword&process_bar=0&language=chinese&command=collector&simple=false&single=true&location=false HTTP/1.1" 200 14
0:0:0:0:0:0:0:1 - - [29/Apr/2022:12:20:37 +0800] "GET /webgl_engine_2020/interface.jsp?channel=61361584989100&user_name=NoName&pass_word=NoPassword&process_bar=0&language=chinese&command=component&method=update_render&requesting_number=1_1&data_time=1&render_time=0&read_time=0&render_interval=17&precision=true&length=286 HTTP/1.1" 200 610
0:0:0:0:0:0:0:1 - - [29/Apr/2022:12:20:37 +0800] "GET /webgl_engine_2020/interface.jsp?channel=61361584989100&user_name=NoName&pass_word=NoPassword&process_bar=0&language=chinese&command=component&method=update_render&loaded_length=1_117902_9_0&requesting_number=2_2&data_time=0&render_time=24&read_time=0&render_interval=26&precision=true&length=314 HTTP/1.1" 200 878
0:0:0:0:0:0:0:1 - - [29/Apr/2022:12:20:37 +0800] "GET /webgl_engine_2020/interface.jsp?channel=61361584989100&user_name=NoName&pass_word=NoPassword&process_bar=0&language=chinese&command=component&method=event&event_component_id=5897&event_driver_id=0&operation=audio&fresh=0.08380783388363677 HTTP/1.1" 200 5
0:0:0:0:0:0:0:1 - - [29/Apr/2022:12:20:37 +0800] "GET /webgl_engine_2020/interface.jsp?channel=61361584989100&user_name=NoName&pass_word=NoPassword&process_bar=0&language=chinese&command=component&method=event&event_component_id=5917&event_driver_id=0&random=0.6290862470219221&operation=file&file=no_box.jpg HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [29/Apr/2022:12:20:37 +0800] "GET /webgl_engine_2020/interface.jsp?channel=61361584989100&user_name=NoName&pass_word=NoPassword&process_bar=0&language=chinese&command=component&method=event&event_component_id=5917&event_driver_id=0&random=0.6307110839781405&operation=file&file=front.jpg HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [29/Apr/2022:12:20:37 +0800] "GET /webgl_engine_2020/interface.jsp?channel=61361584989100&user_name=NoName&pass_word=NoPassword&process_bar=0&language=chinese&command=component&method=event&event_component_id=5917&event_driver_id=0&random=0.7726841893511556&operation=file&file=back.jpg HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [29/Apr/2022:12:20:37 +0800] "GET /webgl_engine_2020/interface.jsp?channel=61361584989100&user_name=NoName&pass_word=NoPassword&process_bar=0&language=chinese&command=component&method=event&event_component_id=5917&event_driver_id=0&random=0.9516165737391824&operation=file&file=right.jpg HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [29/Apr/2022:12:20:37 +0800] "GET /webgl_engine_2020/interface.jsp?channel=61361584989100&user_name=NoName&pass_word=NoPassword&process_bar=0&language=chinese&command=component&method=event&event_component_id=5917&event_driver_id=0&random=0.31674983616971697&operation=file&file=left.jpg HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [29/Apr/2022:12:20:37 +0800] "GET /webgl_engine_2020/interface.jsp?channel=61361584989100&user_name=NoName&pass_word=NoPassword&process_bar=0&language=chinese&command=component&method=event&event_component_id=5917&event_driver_id=0&random=0.9988054471219199&operation=file&file=top.jpg HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [29/Apr/2022:12:20:37 +0800] "GET /webgl_engine_2020/interface.jsp?channel=61361584989100&user_name=NoName&pass_word=NoPassword&process_bar=0&language=chinese&command=component&method=update_render&loaded_length=3_4321402_9_0&requesting_number=7_3&data_time=1&render_time=55&read_time=1&render_interval=58&precision=true&length=315 HTTP/1.1" 200 154
0:0:0:0:0:0:0:1 - - [29/Apr/2022:12:20:37 +0800] "GET /webgl_engine_2020/interface.jsp?channel=61361584989100&user_name=NoName&pass_word=NoPassword&process_bar=0&language=chinese&command=component&method=event&event_component_id=5917&event_driver_id=0&random=0.9768558695208021&operation=file&file=down.jpg HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [29/Apr/2022:12:20:37 +0800] "GET /webgl_engine_2020/interface.jsp?channel=61361584989100&user_name=NoName&pass_word=NoPassword&process_bar=0&language=chinese&command=component&method=update_render&requesting_number=0_4&data_time=0&render_time=10&read_time=1&render_interval=13&precision=true&length=287 HTTP/1.1" 200 686
0:0:0:0:0:0:0:1 - - [29/Apr/2022:12:20:37 +0800] "GET /webgl_engine_2020/interface.jsp?channel=61361584989100&user_name=NoName&pass_word=NoPassword&process_bar=0&language=chinese&command=component&method=update_render&requesting_number=1_5&data_time=0&render_time=3&read_time=1&render_interval=17&precision=true&length=286 HTTP/1.1" 200 528
0:0:0:0:0:0:0:1 - - [29/Apr/2022:12:20:37 +0800] "GET /webgl_engine_2020/interface.jsp?channel=61361584989100&user_name=NoName&pass_word=NoPassword&process_bar=0&language=chinese&command=component&method=update_render&requesting_number=2_6&data_time=0&render_time=3&read_time=1&render_interval=16&precision=true&length=286 HTTP/1.1" 200 588
0:0:0:0:0:0:0:1 - - [29/Apr/2022:12:20:37 +0800] "GET /webgl_engine_2020/interface.jsp?channel=61361584989100&user_name=NoName&pass_word=NoPassword&process_bar=0&language=chinese&command=component&method=update_render&requesting_number=3_7&data_time=0&render_time=2&read_time=2&render_interval=17&precision=true&length=286 HTTP/1.1" 200 821
0:0:0:0:0:0:0:1 - - [29/Apr/2022:12:20:38 +0800] "GET /webgl_engine_2020/interface.jsp?channel=61361584989100&user_name=NoName&pass_word=NoPassword&process_bar=0&language=chinese&command=component&method=update_render&x=0.29000000000000004&y=-0.6000000000000001&requesting_number=5_8&data_time=0&render_time=3&read_time=2&render_interval=17&precision=true&length=330 HTTP/1.1" 200 759
0:0:0:0:0:0:0:1 - - [29/Apr/2022:12:20:38 +0800] "GET /webgl_engine_2020/interface.jsp?channel=buffer&file=package_directory%252Fpackage_69.gzip_text&length=736871&date=1651064770917&original=http%253A%252F%252Flocalhost%253A8080%252Fwebgl_engine_2020%252Finterface.jsp HTTP/1.1" 200 737596
0:0:0:0:0:0:0:1 - - [29/Apr/2022:12:20:38 +0800] "GET /webgl_engine_2020/interface.jsp?channel=61361584989100&user_name=NoName&pass_word=NoPassword&process_bar=0&language=chinese&command=component&method=update_render&x=0.246&y=-0.3480000000000001&requesting_number=6_9&data_time=0&render_time=4&read_time=1&render_interval=20&precision=true&length=316 HTTP/1.1" 200 189
0:0:0:0:0:0:0:1 - - [29/Apr/2022:12:20:38 +0800] "GET /webgl_engine_2020/interface.jsp?channel=buffer&file=package_directory%252Fpackage_66.gzip_text&length=692615&date=1651064769190&original=http%253A%252F%252Flocalhost%253A8080%252Fwebgl_engine_2020%252Finterface.jsp HTTP/1.1" 200 693300
0:0:0:0:0:0:0:1 - - [29/Apr/2022:12:20:38 +0800] "GET /webgl_engine_2020/interface.jsp?channel=buffer&file=package_directory%252Fpackage_67.gzip_text&length=752257&date=1651064769725&original=http%253A%252F%252Flocalhost%253A8080%252Fwebgl_engine_2020%252Finterface.jsp HTTP/1.1" 200 752998
0:0:0:0:0:0:0:1 - - [29/Apr/2022:12:20:38 +0800] "GET /webgl_engine_2020/interface.jsp?channel=buffer&file=package_directory%252Fpackage_70.gzip_text&length=739577&date=1651064771642&original=http%253A%252F%252Flocalhost%253A8080%252Fwebgl_engine_2020%252Finterface.jsp HTTP/1.1" 200 740309
0:0:0:0:0:0:0:1 - - [29/Apr/2022:12:20:38 +0800] "GET /webgl_engine_2020/interface.jsp?channel=buffer&file=package_directory%252Fpackage_71.gzip_text&length=158522&date=1651064771853&original=http%253A%252F%252Flocalhost%253A8080%252Fwebgl_engine_2020%252Finterface.jsp HTTP/1.1" 200 158686
0:0:0:0:0:0:0:1 - - [29/Apr/2022:12:20:38 +0800] "GET /webgl_engine_2020/interface.jsp?channel=buffer&file=part_directory%252Frender_46%252Fpart_17%252Fmesh.face0.gzip_binary&length=120563&date=1651064391779&original=http%253A%252F%252Flocalhost%253A8080%252Fwebgl_engine_2020%252Finterface.jsp HTTP/1.1" 200 120688
0:0:0:0:0:0:0:1 - - [29/Apr/2022:12:20:38 +0800] "GET /webgl_engine_2020/interface.jsp?channel=buffer&file=part_directory%252Frender_46%252Fpart_10%252Fmesh.face0.gzip_binary&length=99326&date=1651064388565&original=http%253A%252F%252Flocalhost%253A8080%252Fwebgl_engine_2020%252Finterface.jsp HTTP/1.1" 200 99434
0:0:0:0:0:0:0:1 - - [29/Apr/2022:12:20:38 +0800] "GET /webgl_engine_2020/interface.jsp?channel=buffer&file=package_directory%252Fpackage_68.gzip_text&length=841374&date=1651064770323&original=http%253A%252F%252Flocalhost%253A8080%252Fwebgl_engine_2020%252Finterface.jsp HTTP/1.1" 200 842203
0:0:0:0:0:0:0:1 - - [29/Apr/2022:12:20:38 +0800] "GET /webgl_engine_2020/interface.jsp?channel=61361584989100&user_name=NoName&pass_word=NoPassword&process_bar=0&language=chinese&command=component&method=update_render&x=0.21199999999999997&y=-0.4079999999999999&loaded_length=4_5058273_20_17&requesting_number=7_10&data_time=0&render_time=1&read_time=1&render_interval=124&precision=true&length=362 HTTP/1.1" 200 226
0:0:0:0:0:0:0:1 - - [29/Apr/2022:12:20:38 +0800] "GET /webgl_engine_2020/interface.jsp?channel=61361584989100&user_name=NoName&pass_word=NoPassword&process_bar=0&language=chinese&command=component&method=event&event_component_name=movement_manager&event_driver_id=all&operation=virtual_mount&virtual_mount=terminate_follow HTTP/1.1" 200 5
0:0:0:0:0:0:0:1 - - [29/Apr/2022:12:20:38 +0800] "GET /webgl_engine_2020/interface.jsp?channel=61361584989100&user_name=NoName&pass_word=NoPassword&process_bar=0&language=chinese&command=component&method=event&event_component_id=5907&event_driver_id=0&event_operation=mousedown&operate_component_id=5881 HTTP/1.1" 200 12
0:0:0:0:0:0:0:1 - - [29/Apr/2022:12:20:38 +0800] "GET /webgl_engine_2020/interface.jsp?channel=61361584989100&user_name=NoName&pass_word=NoPassword&process_bar=0&language=chinese&command=component&method=event&event_component_id=5907&event_driver_id=0&event_operation=mouseup&distance=39.687102599393754&half_fovy_tanl=0.41421356237309503&data=0.7071067811865476,0,-0.7071067811865475,0,-0.40824829046386296,0.816496580927726,-0.408248290463863,0,0.5773502691896257,0.5773502691896257,0.5773502691896258,0,15.0004,1.3214462522137418,0.9839999999999999,1&clip_plane_modification=0&operate_component_id=5881 HTTP/1.1" 200 5
0:0:0:0:0:0:0:1 - - [29/Apr/2022:12:20:38 +0800] "GET /webgl_engine_2020/interface.jsp?channel=61361584989100&user_name=NoName&pass_word=NoPassword&process_bar=0&language=chinese&command=component&method=update_render&x=0.20199999999999996&y=-0.44399999999999995&loaded_length=6_6568997_20_17&requesting_number=5_11&data_time=0&render_time=2&read_time=1&render_interval=52&precision=true&length=362 HTTP/1.1" 200 355
0:0:0:0:0:0:0:1 - - [29/Apr/2022:12:20:38 +0800] "GET /webgl_engine_2020/interface.jsp?channel=buffer&file=part_directory%252Frender_46%252Fpart_14%252Fmesh.face0.gzip_binary&length=287934&date=1651064391653&original=http%253A%252F%252Flocalhost%253A8080%252Fwebgl_engine_2020%252Finterface.jsp HTTP/1.1" 200 288226
0:0:0:0:0:0:0:1 - - [29/Apr/2022:12:20:38 +0800] "GET /webgl_engine_2020/interface.jsp?channel=buffer&file=part_directory%252Frender_46%252Fpart_12%252Fmesh.face0.gzip_binary&length=121003&date=1651064389649&original=http%253A%252F%252Flocalhost%253A8080%252Fwebgl_engine_2020%252Finterface.jsp HTTP/1.1" 200 121128
0:0:0:0:0:0:0:1 - - [29/Apr/2022:12:20:38 +0800] "GET /webgl_engine_2020/interface.jsp?channel=buffer&file=part_directory%252Frender_46%252Fpart_13%252Fmesh.face0.gzip_binary&length=119479&date=1651064389929&original=http%253A%252F%252Flocalhost%253A8080%252Fwebgl_engine_2020%252Finterface.jsp HTTP/1.1" 200 119604
0:0:0:0:0:0:0:1 - - [29/Apr/2022:12:20:38 +0800] "GET /webgl_engine_2020/interface.jsp?channel=buffer&file=part_directory%252Frender_46%252Fpart_15%252Fmesh.edge0.gzip_binary&length=211623&date=1651064392530&original=http%253A%252F%252Flocalhost%253A8080%252Fwebgl_engine_2020%252Finterface.jsp HTTP/1.1" 200 211836
0:0:0:0:0:0:0:1 - - [29/Apr/2022:12:20:39 +0800] "GET /webgl_engine_2020/interface.jsp?channel=61361584989100&user_name=NoName&pass_word=NoPassword&process_bar=0&language=chinese&command=component&method=update_render&loaded_length=8_8696749_20_38&requesting_number=12_12&data_time=0&render_time=133&read_time=1&render_interval=175&precision=true&length=321 HTTP/1.1" 200 266
0:0:0:0:0:0:0:1 - - [29/Apr/2022:12:20:39 +0800] "GET /webgl_engine_2020/interface.jsp?channel=buffer&file=part_directory%252Frender_46%252Fpart_30%252Fmesh.face0.gzip_binary&length=246271&date=1651064394122&original=http%253A%252F%252Flocalhost%253A8080%252Fwebgl_engine_2020%252Finterface.jsp HTTP/1.1" 200 246523
0:0:0:0:0:0:0:1 - - [29/Apr/2022:12:20:39 +0800] "GET /webgl_engine_2020/interface.jsp?channel=buffer&file=part_directory%252Frender_46%252Fpart_15%252Fmesh.face0.gzip_binary&length=273514&date=1651064391734&original=http%253A%252F%252Flocalhost%253A8080%252Fwebgl_engine_2020%252Finterface.jsp HTTP/1.1" 200 273790
0:0:0:0:0:0:0:1 - - [29/Apr/2022:12:20:39 +0800] "GET /webgl_engine_2020/interface.jsp?channel=buffer&file=part_directory%252Frender_46%252Fpart_30%252Fmesh.edge0.gzip_binary&length=160596&date=1651064394707&original=http%253A%252F%252Flocalhost%253A8080%252Fwebgl_engine_2020%252Finterface.jsp HTTP/1.1" 200 160761
0:0:0:0:0:0:0:1 - - [29/Apr/2022:12:20:39 +0800] "GET /webgl_engine_2020/interface.jsp?channel=buffer&file=part_directory%252Frender_46%252Fpart_38%252Fmesh.face0.gzip_binary&length=89652&date=1651064394649&original=http%253A%252F%252Flocalhost%253A8080%252Fwebgl_engine_2020%252Finterface.jsp HTTP/1.1" 200 89745
0:0:0:0:0:0:0:1 - - [29/Apr/2022:12:20:39 +0800] "GET /webgl_engine_2020/interface.jsp?channel=buffer&file=part_directory%252Frender_46%252Fpart_14%252Fmesh.edge0.gzip_binary&length=211618&date=1651064392518&original=http%253A%252F%252Flocalhost%253A8080%252Fwebgl_engine_2020%252Finterface.jsp HTTP/1.1" 200 211831
0:0:0:0:0:0:0:1 - - [29/Apr/2022:12:20:39 +0800] "GET /webgl_engine_2020/interface.jsp?channel=61361584989100&user_name=NoName&pass_word=NoPassword&process_bar=0&language=chinese&command=component&method=event&event_component_name=movement_manager&event_driver_id=all&operation=movement&move_method=stop HTTP/1.1" 200 5
0:0:0:0:0:0:0:1 - - [29/Apr/2022:12:20:39 +0800] "GET /webgl_engine_2020/interface.jsp?channel=buffer&file=part_directory%252Frender_46%252Fpart_7%252Fmesh.edge0.gzip_binary&length=226464&date=1651064390719&original=http%253A%252F%252Flocalhost%253A8080%252Fwebgl_engine_2020%252Finterface.jsp HTTP/1.1" 200 226693
0:0:0:0:0:0:0:1 - - [29/Apr/2022:12:20:39 +0800] "GET /webgl_engine_2020/interface.jsp?channel=buffer&file=part_directory%252Frender_46%252Fpart_7%252Fmesh.face0.gzip_binary&length=301335&date=1651064389835&original=http%253A%252F%252Flocalhost%253A8080%252Fwebgl_engine_2020%252Finterface.jsp HTTP/1.1" 200 301636
0:0:0:0:0:0:0:1 - - [29/Apr/2022:12:20:39 +0800] "GET /webgl_engine_2020/interface.jsp?channel=buffer&file=part_directory%252Frender_46%252Fpart_50%252Fmesh.face0.gzip_binary&length=297843&date=1651064398517&original=http%253A%252F%252Flocalhost%253A8080%252Fwebgl_engine_2020%252Finterface.jsp HTTP/1.1" 200 298143
0:0:0:0:0:0:0:1 - - [29/Apr/2022:12:20:39 +0800] "GET /webgl_engine_2020/interface.jsp?channel=buffer&file=part_directory%252Frender_46%252Fpart_35%252Fmesh.face0.gzip_binary&length=247094&date=1651064395849&original=http%253A%252F%252Flocalhost%253A8080%252Fwebgl_engine_2020%252Finterface.jsp HTTP/1.1" 200 247346
0:0:0:0:0:0:0:1 - - [29/Apr/2022:12:20:39 +0800] "GET /webgl_engine_2020/interface.jsp?channel=buffer&file=part_directory%252Frender_46%252Fpart_31%252Fmesh.face0.gzip_binary&length=84097&date=1651064393371&original=http%253A%252F%252Flocalhost%253A8080%252Fwebgl_engine_2020%252Finterface.jsp HTTP/1.1" 200 84189
0:0:0:0:0:0:0:1 - - [29/Apr/2022:12:20:39 +0800] "GET /webgl_engine_2020/interface.jsp?channel=61361584989100&user_name=NoName&pass_word=NoPassword&process_bar=0&language=chinese&command=component&method=update_render&loaded_length=14_15543451_20_8&requesting_number=13_13&data_time=0&render_time=142&read_time=1&render_interval=304&precision=true&length=322 HTTP/1.1" 200 661
0:0:0:0:0:0:0:1 - - [29/Apr/2022:12:20:39 +0800] "GET /webgl_engine_2020/interface.jsp?channel=buffer&file=part_directory%252Frender_46%252Fpart_34%252Fmesh.face0.gzip_binary&length=162284&date=1651064395240&original=http%253A%252F%252Flocalhost%253A8080%252Fwebgl_engine_2020%252Finterface.jsp HTTP/1.1" 200 162449
0:0:0:0:0:0:0:1 - - [29/Apr/2022:12:20:39 +0800] "GET /webgl_engine_2020/interface.jsp?channel=buffer&file=part_directory%252Frender_46%252Fpart_8%252Fmesh.face0.gzip_binary&length=250588&date=1651064390297&original=http%253A%252F%252Flocalhost%253A8080%252Fwebgl_engine_2020%252Finterface.jsp HTTP/1.1" 200 250841
0:0:0:0:0:0:0:1 - - [29/Apr/2022:12:20:41 +0800] "GET /webgl_engine_2020/interface.jsp?channel=61361584989100&user_name=NoName&pass_word=NoPassword&process_bar=0&language=chinese&command=component&method=event&event_component_name=movement_manager&event_driver_id=all&operation=movement&move_method=continue&direct=forward HTTP/1.1" 200 5
0:0:0:0:0:0:0:1 - - [29/Apr/2022:12:20:41 +0800] "GET /webgl_engine_2020/interface.jsp?channel=61361584989100&user_name=NoName&pass_word=NoPassword&process_bar=0&language=chinese&command=component&method=update_render&x=0.8779999999999999&y=0.07999999999999996&loaded_length=22_37406678_20_8&requesting_number=14_14&data_time=0&render_time=3&read_time=0&render_interval=51&precision=true&length=362 HTTP/1.1" 200 170
0:0:0:0:0:0:0:1 - - [29/Apr/2022:12:20:42 +0800] "GET /webgl_engine_2020/interface.jsp?channel=61361584989100&user_name=NoName&pass_word=NoPassword&process_bar=0&language=chinese&command=component&method=update_render&x=0.5760000000000001&y=-0.04800000000000004&loaded_length=27_54339405_20_8&requesting_number=15_15&data_time=0&render_time=2&read_time=1&render_interval=68&precision=true&length=363 HTTP/1.1" 200 269
0:0:0:0:0:0:0:1 - - [29/Apr/2022:12:20:42 +0800] "GET /webgl_engine_2020/interface.jsp?channel=61361584989100&user_name=NoName&pass_word=NoPassword&process_bar=0&language=chinese&command=collector&simple=false&single=true&location=false HTTP/1.1" 200 691
0:0:0:0:0:0:0:1 - - [29/Apr/2022:12:20:42 +0800] "GET /webgl_engine_2020/interface.jsp?channel=61361584989100&user_name=NoName&pass_word=NoPassword&process_bar=0&language=chinese&command=component&method=update_render&x=0.5720000000000001&y=-0.040000000000000036&requesting_number=16_16&data_time=0&render_time=2&read_time=1&render_interval=17&precision=true&length=333 HTTP/1.1" 200 406
0:0:0:0:0:0:0:1 - - [29/Apr/2022:12:20:42 +0800] "GET /webgl_engine_2020/interface.jsp?channel=61361584989100&user_name=NoName&pass_word=NoPassword&process_bar=0&language=chinese&command=component&method=event&event_component_name=movement_manager&event_driver_id=all&operation=virtual_mount&virtual_mount=terminate_follow HTTP/1.1" 200 5
0:0:0:0:0:0:0:1 - - [29/Apr/2022:12:20:42 +0800] "GET /webgl_engine_2020/interface.jsp?channel=61361584989100&user_name=NoName&pass_word=NoPassword&process_bar=0&language=chinese&command=component&method=event&event_component_id=5907&event_driver_id=0&event_operation=mousedown&operate_component_id=5881 HTTP/1.1" 200 12
0:0:0:0:0:0:0:1 - - [29/Apr/2022:12:20:42 +0800] "GET /webgl_engine_2020/interface.jsp?channel=61361584989100&user_name=NoName&pass_word=NoPassword&process_bar=0&language=chinese&command=component&method=event&event_component_id=5897&event_driver_id=0&operation=audio&fresh=0.279861290364104 HTTP/1.1" 206 65611
0:0:0:0:0:0:0:1 - - [29/Apr/2022:12:20:42 +0800] "GET /webgl_engine_2020/interface.jsp?channel=61361584989100&user_name=NoName&pass_word=NoPassword&process_bar=0&language=chinese&command=component&method=event&event_component_id=5907&event_driver_id=0&event_operation=mousemove&distance=39.687102599393754&half_fovy_tanl=0.4288558701625367&data=0.7071067811865438,3.799065567134579e-8,-0.7071067811865477,-2.355138645847557e-16,-0.40361661690123246,0.8210890869650824,-0.40361657278666035,2.2662333809418834e-16,0.5805976460176225,0.5708000624271561,0.5805976766849396,-1.2819749865026099e-16,15.548315150319965,1.722829540311693,0.9940482472177452,0.9999999999999968&clip_plane_modification=0&operate_component_id=5881 HTTP/1.1" 200 5
0:0:0:0:0:0:0:1 - - [29/Apr/2022:12:20:42 +0800] "GET /webgl_engine_2020/interface.jsp?channel=61361584989100&user_name=NoName&pass_word=NoPassword&process_bar=0&language=chinese&command=component&method=event&event_component_id=5897&event_driver_id=0&operation=audio&fresh=0.279861290364104 HTTP/1.1" 206 65611
0:0:0:0:0:0:0:1 - - [29/Apr/2022:12:20:42 +0800] "GET /webgl_engine_2020/interface.jsp?channel=61361584989100&user_name=NoName&pass_word=NoPassword&process_bar=0&language=chinese&command=component&method=update_render&y=-0.03600000000000003&requesting_number=16_16&data_time=0&render_time=2&read_time=1&render_interval=15&precision=false&length=312 HTTP/1.1" 200 711
0:0:0:0:0:0:0:1 - - [29/Apr/2022:12:20:42 +0800] "GET /webgl_engine_2020/interface.jsp?channel=61361584989100&user_name=NoName&pass_word=NoPassword&process_bar=0&language=chinese&command=component&method=event&event_component_id=5897&event_driver_id=0&operation=audio&fresh=0.279861290364104 HTTP/1.1" 206 65611
0:0:0:0:0:0:0:1 - - [29/Apr/2022:12:20:42 +0800] "GET /webgl_engine_2020/interface.jsp?channel=61361584989100&user_name=NoName&pass_word=NoPassword&process_bar=0&language=chinese&command=component&method=event&event_component_id=5897&event_driver_id=0&operation=audio&fresh=0.279861290364104 HTTP/1.1" 206 65611
0:0:0:0:0:0:0:1 - - [29/Apr/2022:12:20:42 +0800] "GET /webgl_engine_2020/interface.jsp?channel=61361584989100&user_name=NoName&pass_word=NoPassword&process_bar=0&language=chinese&command=component&method=update_render&requesting_number=16_16&data_time=0&render_time=3&read_time=1&render_interval=17&precision=false&length=289 HTTP/1.1" 200 404
0:0:0:0:0:0:0:1 - - [29/Apr/2022:12:20:42 +0800] "GET /webgl_engine_2020/interface.jsp?channel=61361584989100&user_name=NoName&pass_word=NoPassword&process_bar=0&language=chinese&command=component&method=event&event_component_id=5897&event_driver_id=0&operation=audio&fresh=0.279861290364104 HTTP/1.1" 206 52165
0:0:0:0:0:0:0:1 - - [29/Apr/2022:12:20:42 +0800] "GET /favicon.ico HTTP/1.1" 404 1079
0:0:0:0:0:0:0:1 - - [29/Apr/2022:12:20:42 +0800] "GET /webgl_engine_2020/interface.jsp?channel=61361584989100&user_name=NoName&pass_word=NoPassword&process_bar=0&language=chinese&command=component&method=event&event_component_id=5907&event_driver_id=0&event_operation=mouseup&distance=39.687102599393754&half_fovy_tanl=0.4360197624218511&data=0.7071067811865461,-3.799065585131034e-8,-0.7071067811865479,0,-0.4082482465960318,0.8164966028616403,-0.4082482904638627,0,0.5773503002088659,0.5773502381703841,0.5773502691896255,0,15.81638799516,1.9192102387625585,0.998964450421375,1&clip_plane_modification=0&operate_component_id=5881 HTTP/1.1" 200 5
0:0:0:0:0:0:0:1 - - [29/Apr/2022:12:20:42 +0800] "GET /webgl_engine_2020/interface.jsp?channel=61361584989100&user_name=NoName&pass_word=NoPassword&process_bar=0&language=chinese&command=component&method=update_render&requesting_number=16_16&data_time=0&render_time=2&read_time=2&render_interval=17&precision=true&length=288 HTTP/1.1" 200 419
0:0:0:0:0:0:0:1 - - [29/Apr/2022:12:20:42 +0800] "GET /webgl_engine_2020/interface.jsp?channel=61361584989100&user_name=NoName&pass_word=NoPassword&process_bar=0&language=chinese&command=component&method=update_render&requesting_number=16_16&data_time=0&render_time=2&read_time=1&render_interval=16&precision=true&length=288 HTTP/1.1" 200 715
0:0:0:0:0:0:0:1 - - [29/Apr/2022:12:20:42 +0800] "GET /webgl_engine_2020/interface.jsp?channel=61361584989100&user_name=NoName&pass_word=NoPassword&process_bar=0&language=chinese&command=component&method=update_render&requesting_number=16_16&data_time=0&render_time=1&read_time=1&render_interval=16&precision=true&length=288 HTTP/1.1" 200 451
0:0:0:0:0:0:0:1 - - [29/Apr/2022:12:20:42 +0800] "GET /webgl_engine_2020/interface.jsp?channel=61361584989100&user_name=NoName&pass_word=NoPassword&process_bar=0&language=chinese&command=part&method=event&event_render_id=20&event_part_id=113&file=images%252Ftextures%252Fwood%252Fgrain2.jpg HTTP/1.1" 200 63293
0:0:0:0:0:0:0:1 - - [29/Apr/2022:12:20:42 +0800] "GET /webgl_engine_2020/interface.jsp?channel=61361584989100&user_name=NoName&pass_word=NoPassword&process_bar=0&language=chinese&command=component&method=update_render&requesting_number=16_16&data_time=0&render_time=2&read_time=2&render_interval=17&precision=true&length=288 HTTP/1.1" 200 388
0:0:0:0:0:0:0:1 - - [29/Apr/2022:12:20:42 +0800] "GET /webgl_engine_2020/interface.jsp?channel=61361584989100&user_name=NoName&pass_word=NoPassword&process_bar=0&language=chinese&command=component&method=update_render&requesting_number=16_16&data_time=0&render_time=3&read_time=1&render_interval=16&precision=true&length=288 HTTP/1.1" 200 325
0:0:0:0:0:0:0:1 - - [29/Apr/2022:12:20:42 +0800] "GET /webgl_engine_2020/interface.jsp?channel=61361584989100&user_name=NoName&pass_word=NoPassword&process_bar=0&language=chinese&command=component&method=update_render&requesting_number=16_16&data_time=0&render_time=2&read_time=2&render_interval=16&precision=true&length=288 HTTP/1.1" 200 328
0:0:0:0:0:0:0:1 - - [29/Apr/2022:12:20:43 +0800] "GET /webgl_engine_2020/interface.jsp?channel=61361584989100&user_name=NoName&pass_word=NoPassword&process_bar=0&language=chinese&command=component&method=update_render&requesting_number=16_16&data_time=0&render_time=3&read_time=2&render_interval=16&precision=true&length=288 HTTP/1.1" 200 318
0:0:0:0:0:0:0:1 - - [29/Apr/2022:12:20:43 +0800] "GET /webgl_engine_2020/interface.jsp?channel=61361584989100&user_name=NoName&pass_word=NoPassword&process_bar=0&language=chinese&command=component&method=update_render&requesting_number=16_16&data_time=0&render_time=3&read_time=2&render_interval=17&precision=true&length=288 HTTP/1.1" 200 99
0:0:0:0:0:0:0:1 - - [29/Apr/2022:12:20:43 +0800] "GET /webgl_engine_2020/interface.jsp?channel=61361584989100&user_name=NoName&pass_word=NoPassword&process_bar=0&language=chinese&command=component&method=update_render&requesting_number=16_16&data_time=0&render_time=2&read_time=2&render_interval=16&precision=true&length=288 HTTP/1.1" 200 99
