127.0.0.1 - - [27/Sep/2021:23:35:33 +0800] "GET / HTTP/1.1" 404 1068
0:0:0:0:0:0:0:1 - - [27/Sep/2021:23:36:27 +0800] "GET /webgl_engine_2020/interface.jsp?channel=process_bar&command=data&language=chinese&process_bar=0 HTTP/1.1" 200 200
0:0:0:0:0:0:0:1 - - [27/Sep/2021:23:36:28 +0800] "GET /webgl_engine_2020/interface.jsp?channel=creation&command=creation&language=chinese&user_name=NoName&pass_word=NoPassword&scene_name=cad&link_name=&change_part=&change_component=&part_type=&sub_directory=A159-SR-302A&coordinate=location.xyz.txt&max_loading_number=10&process_bar=0 HTTP/1.1" 200 603
0:0:0:0:0:0:0:1 - - [27/Sep/2021:23:36:28 +0800] "GET /webgl_engine_2020/interface.jsp?channel=buffer&file=scene_directory%252Fcad_directory%252Fcad%252FA159-SR-302A%252Fproxy_initialization.gzip_text&length=42576&date=1632756988274&original=http%253A%252F%252Flocalhost%253A8080%252Fwebgl_engine_2020%252Finterface.jsp HTTP/1.1" 200 42628
0:0:0:0:0:0:0:1 - - [27/Sep/2021:23:36:28 +0800] "GET /webgl_engine_2020/interface.jsp?channel=process_bar&command=data&language=chinese&process_bar=0 HTTP/1.1" 200 182
0:0:0:0:0:0:0:1 - - [27/Sep/2021:23:36:28 +0800] "GET /webgl_engine_2020/interface.jsp?channel=454859887275600&user_name=NoName&pass_word=NoPassword&process_bar=0&language=chinese&command=component&method=update_render&aspect=2.161662817551963&component=-1&body=0;-1&face=0;-1&loop=0;-1&edge=0;-1&vertex=0;-1&point=-1&depth=-1.00000&value=-1.00000&loaded_length=0_0_-1_-1&requesting_number=0_1&data_time=1&render_time=1&read_time=0&render_interval=1632756988554&length=428 HTTP/1.1" 200 770
0:0:0:0:0:0:0:1 - - [27/Sep/2021:23:36:39 +0800] "GET /webgl_engine_2020/interface.jsp?channel=454859887275600&user_name=NoName&pass_word=NoPassword&process_bar=0&language=chinese&command=component&method=update_render&requesting_number=1_1&data_time=0&render_time=1&read_time=0&render_interval=10838&length=267 HTTP/1.1" 200 567
0:0:0:0:0:0:0:1 - - [27/Sep/2021:23:36:55 +0800] "GET /webgl_engine_2020/interface.jsp?channel=454859887275600&user_name=NoName&pass_word=NoPassword&process_bar=0&language=chinese&command=component&method=update_render&loaded_length=1_116729_12_0&requesting_number=2_2&data_time=1&render_time=2&read_time=0&render_interval=15591&length=295 HTTP/1.1" 200 971
0:0:0:0:0:0:0:1 - - [27/Sep/2021:23:36:55 +0800] "GET /webgl_engine_2020/interface.jsp?channel=454859887275600&user_name=NoName&pass_word=NoPassword&process_bar=0&language=chinese&command=component&method=event&event_component_id=26&event_driver_id=0&operation=audio&fresh=0.5028191398850204 HTTP/1.1" 200 5
0:0:0:0:0:0:0:1 - - [27/Sep/2021:23:36:55 +0800] "GET /webgl_engine_2020/interface.jsp?channel=454859887275600&user_name=NoName&pass_word=NoPassword&process_bar=0&language=chinese&command=component&method=event&event_component_id=57&event_driver_id=0&random=0.7618981717186675&operation=file&file=no_box.jpg HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [27/Sep/2021:23:36:55 +0800] "GET /webgl_engine_2020/interface.jsp?channel=454859887275600&user_name=NoName&pass_word=NoPassword&process_bar=0&language=chinese&command=component&method=event&event_component_id=57&event_driver_id=0&random=0.9912264527902657&operation=file&file=front.jpg HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [27/Sep/2021:23:36:55 +0800] "GET /webgl_engine_2020/interface.jsp?channel=454859887275600&user_name=NoName&pass_word=NoPassword&process_bar=0&language=chinese&command=component&method=event&event_component_id=57&event_driver_id=0&random=0.03617944919431637&operation=file&file=back.jpg HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [27/Sep/2021:23:36:55 +0800] "GET /webgl_engine_2020/interface.jsp?channel=454859887275600&user_name=NoName&pass_word=NoPassword&process_bar=0&language=chinese&command=component&method=event&event_component_id=57&event_driver_id=0&random=0.19081649387074084&operation=file&file=left.jpg HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [27/Sep/2021:23:36:55 +0800] "GET /webgl_engine_2020/interface.jsp?channel=454859887275600&user_name=NoName&pass_word=NoPassword&process_bar=0&language=chinese&command=component&method=event&event_component_id=57&event_driver_id=0&random=0.7083868443780561&operation=file&file=right.jpg HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [27/Sep/2021:23:36:55 +0800] "GET /webgl_engine_2020/interface.jsp?channel=454859887275600&user_name=NoName&pass_word=NoPassword&process_bar=0&language=chinese&command=component&method=event&event_component_id=57&event_driver_id=0&random=0.6918676144558735&operation=file&file=top.jpg HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [27/Sep/2021:23:36:55 +0800] "GET /webgl_engine_2020/interface.jsp?channel=454859887275600&user_name=NoName&pass_word=NoPassword&process_bar=0&language=chinese&command=component&method=update_render&body=-1;-1&face=-1;-1&loop=-1;-1&edge=-1;-1&vertex=-1;-1&loaded_length=3_4320229_12_0&requesting_number=7_3&data_time=1&render_time=66&read_time=2&render_interval=68&length=351 HTTP/1.1" 200 229
0:0:0:0:0:0:0:1 - - [27/Sep/2021:23:36:55 +0800] "GET /webgl_engine_2020/interface.jsp?channel=454859887275600&user_name=NoName&pass_word=NoPassword&process_bar=0&language=chinese&command=component&method=event&event_component_id=57&event_driver_id=0&random=0.5992906825521533&operation=file&file=down.jpg HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [27/Sep/2021:23:36:55 +0800] "GET /webgl_engine_2020/interface.jsp?channel=454859887275600&user_name=NoName&pass_word=NoPassword&process_bar=0&language=chinese&command=component&method=update_render&requesting_number=1_4&data_time=0&render_time=31&read_time=5&render_interval=56&length=265 HTTP/1.1" 200 518
0:0:0:0:0:0:0:1 - - [27/Sep/2021:23:36:55 +0800] "GET /webgl_engine_2020/interface.jsp?channel=454859887275600&user_name=NoName&pass_word=NoPassword&process_bar=0&language=chinese&command=component&method=update_render&x=0.7072649572649572&y=0.6374133949191686&requesting_number=5_5&data_time=0&render_time=18&read_time=18&render_interval=18&length=308 HTTP/1.1" 200 138
0:0:0:0:0:0:0:1 - - [27/Sep/2021:23:36:55 +0800] "GET /webgl_engine_2020/interface.jsp?channel=454859887275600&user_name=NoName&pass_word=NoPassword&process_bar=0&language=chinese&command=component&method=update_render&x=0.43696581196581197&y=0.034642032332563466&requesting_number=6_6&data_time=0&render_time=4&read_time=3&render_interval=15&length=309 HTTP/1.1" 200 651
0:0:0:0:0:0:0:1 - - [27/Sep/2021:23:36:55 +0800] "GET /webgl_engine_2020/interface.jsp?channel=454859887275600&user_name=NoName&pass_word=NoPassword&process_bar=0&language=chinese&command=component&method=update_render&x=0.34294871794871784&y=-0.09468822170900704&requesting_number=7_7&data_time=0&render_time=19&read_time=3&render_interval=19&length=310 HTTP/1.1" 200 321
0:0:0:0:0:0:0:1 - - [27/Sep/2021:23:36:55 +0800] "GET /webgl_engine_2020/interface.jsp?channel=454859887275600&user_name=NoName&pass_word=NoPassword&process_bar=0&language=chinese&command=component&method=update_render&x=0.3344017094017093&y=-0.1131639722863742&requesting_number=8_8&data_time=0&render_time=5&read_time=17&render_interval=17&length=308 HTTP/1.1" 200 206
0:0:0:0:0:0:0:1 - - [27/Sep/2021:23:36:55 +0800] "GET /webgl_engine_2020/interface.jsp?channel=454859887275600&user_name=NoName&pass_word=NoPassword&process_bar=0&language=chinese&command=component&method=update_render&x=0.33333333333333326&requesting_number=8_8&data_time=0&render_time=16&read_time=3&render_interval=16&length=287 HTTP/1.1" 200 206
0:0:0:0:0:0:0:1 - - [27/Sep/2021:23:36:55 +0800] "GET /webgl_engine_2020/interface.jsp?channel=454859887275600&user_name=NoName&pass_word=NoPassword&process_bar=0&language=chinese&command=component&method=update_render&x=0.3258547008547008&y=-0.07390300230946889&requesting_number=8_8&data_time=0&render_time=18&read_time=2&render_interval=19&length=309 HTTP/1.1" 200 204
0:0:0:0:0:0:0:1 - - [27/Sep/2021:23:36:55 +0800] "GET /webgl_engine_2020/interface.jsp?channel=454859887275600&user_name=NoName&pass_word=NoPassword&process_bar=0&language=chinese&command=component&method=update_render&x=0.26923076923076916&y=0.018475750577367167&requesting_number=8_8&data_time=0&render_time=19&read_time=3&render_interval=19&length=310 HTTP/1.1" 200 208
0:0:0:0:0:0:0:1 - - [27/Sep/2021:23:36:55 +0800] "GET /webgl_engine_2020/interface.jsp?channel=454859887275600&user_name=NoName&pass_word=NoPassword&process_bar=0&language=chinese&command=component&method=update_render&x=0.21794871794871784&y=0.04387990762124716&requesting_number=8_8&data_time=0&render_time=19&read_time=3&render_interval=19&length=309 HTTP/1.1" 200 208
0:0:0:0:0:0:0:1 - - [27/Sep/2021:23:36:55 +0800] "GET /webgl_engine_2020/interface.jsp?channel=454859887275600&user_name=NoName&pass_word=NoPassword&process_bar=0&language=chinese&command=component&method=update_render&x=0.16132478632478642&y=-0.04849884526558901&requesting_number=8_8&data_time=0&render_time=4&read_time=18&render_interval=17&length=310 HTTP/1.1" 200 322
0:0:0:0:0:0:0:1 - - [27/Sep/2021:23:36:55 +0800] "GET /webgl_engine_2020/interface.jsp?channel=454859887275600&user_name=NoName&pass_word=NoPassword&process_bar=0&language=chinese&command=component&method=update_render&x=0.03952991452991461&y=-0.15935334872979223&requesting_number=8_8&data_time=0&render_time=3&read_time=18&render_interval=16&length=310 HTTP/1.1" 200 225
0:0:0:0:0:0:0:1 - - [27/Sep/2021:23:36:56 +0800] "GET /webgl_engine_2020/interface.jsp?channel=454859887275600&user_name=NoName&pass_word=NoPassword&process_bar=0&language=chinese&command=component&method=update_render&x=0&y=-0.05542725173210172&requesting_number=8_8&data_time=0&render_time=19&read_time=2&render_interval=19&length=292 HTTP/1.1" 200 210
0:0:0:0:0:0:0:1 - - [27/Sep/2021:23:36:56 +0800] "GET /webgl_engine_2020/interface.jsp?channel=454859887275600&user_name=NoName&pass_word=NoPassword&process_bar=0&language=chinese&command=component&method=update_render&x=0.27884615384615374&y=0.6120092378752886&requesting_number=8_8&data_time=0&render_time=19&read_time=15&render_interval=20&length=309 HTTP/1.1" 200 184
0:0:0:0:0:0:0:1 - - [27/Sep/2021:23:36:56 +0800] "GET /webgl_engine_2020/interface.jsp?channel=454859887275600&user_name=NoName&pass_word=NoPassword&process_bar=0&language=chinese&command=component&method=update_render&x=0.42841880341880345&y=0.8083140877598153&requesting_number=8_8&data_time=0&render_time=4&read_time=3&render_interval=17&length=307 HTTP/1.1" 200 212
0:0:0:0:0:0:0:1 - - [27/Sep/2021:23:36:56 +0800] "GET /webgl_engine_2020/interface.jsp?channel=454859887275600&user_name=NoName&pass_word=NoPassword&process_bar=0&language=chinese&command=component&method=update_render&requesting_number=8_8&data_time=0&render_time=4&read_time=3&render_interval=17&length=264 HTTP/1.1" 200 204
0:0:0:0:0:0:0:1 - - [27/Sep/2021:23:36:56 +0800] "GET /webgl_engine_2020/interface.jsp?channel=454859887275600&user_name=NoName&pass_word=NoPassword&process_bar=0&language=chinese&command=component&method=update_render&requesting_number=8_8&data_time=0&render_time=4&read_time=18&render_interval=17&length=265 HTTP/1.1" 200 116
0:0:0:0:0:0:0:1 - - [27/Sep/2021:23:36:56 +0800] "GET /webgl_engine_2020/interface.jsp?channel=454859887275600&user_name=NoName&pass_word=NoPassword&process_bar=0&language=chinese&command=component&method=update_render&requesting_number=8_8&data_time=0&render_time=4&read_time=3&render_interval=17&length=264 HTTP/1.1" 200 116
0:0:0:0:0:0:0:1 - - [27/Sep/2021:23:36:56 +0800] "GET /webgl_engine_2020/interface.jsp?channel=454859887275600&user_name=NoName&pass_word=NoPassword&process_bar=0&language=chinese&command=component&method=update_render&requesting_number=8_8&data_time=0&render_time=4&read_time=18&render_interval=17&length=265 HTTP/1.1" 200 116
0:0:0:0:0:0:0:1 - - [27/Sep/2021:23:36:56 +0800] "GET /webgl_engine_2020/interface.jsp?channel=454859887275600&user_name=NoName&pass_word=NoPassword&process_bar=0&language=chinese&command=component&method=update_render&requesting_number=8_8&data_time=0&render_time=17&read_time=3&render_interval=17&length=265 HTTP/1.1" 200 116
0:0:0:0:0:0:0:1 - - [27/Sep/2021:23:36:56 +0800] "GET /webgl_engine_2020/interface.jsp?channel=454859887275600&user_name=NoName&pass_word=NoPassword&process_bar=0&language=chinese&command=component&method=update_render&requesting_number=8_8&data_time=1&render_time=4&read_time=3&render_interval=17&length=264 HTTP/1.1" 200 116
0:0:0:0:0:0:0:1 - - [27/Sep/2021:23:36:56 +0800] "GET /webgl_engine_2020/interface.jsp?channel=454859887275600&user_name=NoName&pass_word=NoPassword&process_bar=0&language=chinese&command=component&method=update_render&requesting_number=8_8&data_time=0&render_time=19&read_time=3&render_interval=19&length=265 HTTP/1.1" 200 116
0:0:0:0:0:0:0:1 - - [27/Sep/2021:23:36:56 +0800] "GET /webgl_engine_2020/interface.jsp?channel=454859887275600&user_name=NoName&pass_word=NoPassword&process_bar=0&language=chinese&command=component&method=update_render&requesting_number=8_8&data_time=0&render_time=4&read_time=3&render_interval=16&length=264 HTTP/1.1" 200 229
0:0:0:0:0:0:0:1 - - [27/Sep/2021:23:36:56 +0800] "GET /webgl_engine_2020/interface.jsp?channel=454859887275600&user_name=NoName&pass_word=NoPassword&process_bar=0&language=chinese&command=component&method=update_render&requesting_number=8_8&data_time=0&render_time=4&read_time=4&render_interval=17&length=264 HTTP/1.1" 200 116
0:0:0:0:0:0:0:1 - - [27/Sep/2021:23:36:56 +0800] "GET /webgl_engine_2020/interface.jsp?channel=454859887275600&user_name=NoName&pass_word=NoPassword&process_bar=0&language=chinese&command=component&method=update_render&requesting_number=8_8&data_time=0&render_time=4&read_time=18&render_interval=17&length=265 HTTP/1.1" 200 116
0:0:0:0:0:0:0:1 - - [27/Sep/2021:23:36:56 +0800] "GET /webgl_engine_2020/interface.jsp?channel=454859887275600&user_name=NoName&pass_word=NoPassword&process_bar=0&language=chinese&command=component&method=update_render&requesting_number=8_8&data_time=0&render_time=17&read_time=3&render_interval=17&length=265 HTTP/1.1" 200 116
0:0:0:0:0:0:0:1 - - [27/Sep/2021:23:36:56 +0800] "GET /webgl_engine_2020/interface.jsp?channel=454859887275600&user_name=NoName&pass_word=NoPassword&process_bar=0&language=chinese&command=component&method=update_render&requesting_number=8_8&data_time=0&render_time=16&read_time=3&render_interval=17&length=265 HTTP/1.1" 200 116
0:0:0:0:0:0:0:1 - - [27/Sep/2021:23:36:57 +0800] "GET /webgl_engine_2020/interface.jsp?channel=454859887275600&user_name=NoName&pass_word=NoPassword&process_bar=0&language=chinese&command=component&method=update_render&requesting_number=8_8&data_time=0&render_time=4&read_time=18&render_interval=17&length=265 HTTP/1.1" 200 116
0:0:0:0:0:0:0:1 - - [27/Sep/2021:23:36:57 +0800] "GET /webgl_engine_2020/interface.jsp?channel=454859887275600&user_name=NoName&pass_word=NoPassword&process_bar=0&language=chinese&command=component&method=update_render&requesting_number=8_8&data_time=0&render_time=4&read_time=3&render_interval=17&length=264 HTTP/1.1" 200 229
0:0:0:0:0:0:0:1 - - [27/Sep/2021:23:36:57 +0800] "GET /webgl_engine_2020/interface.jsp?channel=454859887275600&user_name=NoName&pass_word=NoPassword&process_bar=0&language=chinese&command=component&method=update_render&requesting_number=8_8&data_time=0&render_time=3&read_time=3&render_interval=17&length=264 HTTP/1.1" 200 116
0:0:0:0:0:0:0:1 - - [27/Sep/2021:23:36:57 +0800] "GET /webgl_engine_2020/interface.jsp?channel=454859887275600&user_name=NoName&pass_word=NoPassword&process_bar=0&language=chinese&command=component&method=update_render&requesting_number=8_8&data_time=0&render_time=4&read_time=3&render_interval=14&length=264 HTTP/1.1" 200 116
0:0:0:0:0:0:0:1 - - [27/Sep/2021:23:36:57 +0800] "GET /webgl_engine_2020/interface.jsp?channel=454859887275600&user_name=NoName&pass_word=NoPassword&process_bar=0&language=chinese&command=component&method=update_render&requesting_number=8_8&data_time=0&render_time=20&read_time=3&render_interval=20&length=265 HTTP/1.1" 200 116
0:0:0:0:0:0:0:1 - - [27/Sep/2021:23:36:57 +0800] "GET /webgl_engine_2020/interface.jsp?channel=454859887275600&user_name=NoName&pass_word=NoPassword&process_bar=0&language=chinese&command=component&method=update_render&requesting_number=8_8&data_time=0&render_time=19&read_time=13&render_interval=19&length=266 HTTP/1.1" 200 116
0:0:0:0:0:0:0:1 - - [27/Sep/2021:23:36:57 +0800] "GET /webgl_engine_2020/interface.jsp?channel=454859887275600&user_name=NoName&pass_word=NoPassword&process_bar=0&language=chinese&command=component&method=update_render&requesting_number=8_8&data_time=0&render_time=4&read_time=3&render_interval=17&length=264 HTTP/1.1" 200 116
0:0:0:0:0:0:0:1 - - [27/Sep/2021:23:36:57 +0800] "GET /webgl_engine_2020/interface.jsp?channel=454859887275600&user_name=NoName&pass_word=NoPassword&process_bar=0&language=chinese&command=component&method=update_render&requesting_number=8_8&data_time=0&render_time=4&read_time=3&render_interval=15&length=264 HTTP/1.1" 200 229
0:0:0:0:0:0:0:1 - - [27/Sep/2021:23:36:57 +0800] "GET /webgl_engine_2020/interface.jsp?channel=454859887275600&user_name=NoName&pass_word=NoPassword&process_bar=0&language=chinese&command=component&method=update_render&requesting_number=8_8&data_time=0&render_time=4&read_time=18&render_interval=14&length=265 HTTP/1.1" 200 116
0:0:0:0:0:0:0:1 - - [27/Sep/2021:23:36:57 +0800] "GET /webgl_engine_2020/interface.jsp?channel=454859887275600&user_name=NoName&pass_word=NoPassword&process_bar=0&language=chinese&command=component&method=update_render&requesting_number=8_8&data_time=0&render_time=19&read_time=3&render_interval=19&length=265 HTTP/1.1" 200 116
0:0:0:0:0:0:0:1 - - [27/Sep/2021:23:36:57 +0800] "GET /webgl_engine_2020/interface.jsp?channel=454859887275600&user_name=NoName&pass_word=NoPassword&process_bar=0&language=chinese&command=component&method=update_render&requesting_number=8_8&data_time=0&render_time=4&read_time=3&render_interval=17&length=264 HTTP/1.1" 200 116
0:0:0:0:0:0:0:1 - - [27/Sep/2021:23:36:57 +0800] "GET /webgl_engine_2020/interface.jsp?channel=454859887275600&user_name=NoName&pass_word=NoPassword&process_bar=0&language=chinese&command=component&method=update_render&requesting_number=8_8&data_time=0&render_time=4&read_time=3&render_interval=17&length=264 HTTP/1.1" 200 116
0:0:0:0:0:0:0:1 - - [27/Sep/2021:23:36:57 +0800] "GET /webgl_engine_2020/interface.jsp?channel=454859887275600&user_name=NoName&pass_word=NoPassword&process_bar=0&language=chinese&command=component&method=update_render&requesting_number=8_8&data_time=0&render_time=3&read_time=3&render_interval=16&length=264 HTTP/1.1" 200 116
0:0:0:0:0:0:0:1 - - [27/Sep/2021:23:36:57 +0800] "GET /webgl_engine_2020/interface.jsp?channel=454859887275600&user_name=NoName&pass_word=NoPassword&process_bar=0&language=chinese&command=component&method=update_render&requesting_number=8_8&data_time=0&render_time=4&read_time=3&render_interval=17&length=264 HTTP/1.1" 200 229
0:0:0:0:0:0:0:1 - - [27/Sep/2021:23:36:58 +0800] "GET /webgl_engine_2020/interface.jsp?channel=454859887275600&user_name=NoName&pass_word=NoPassword&process_bar=0&language=chinese&command=component&method=update_render&requesting_number=8_8&data_time=0&render_time=19&read_time=3&render_interval=20&length=265 HTTP/1.1" 200 116
0:0:0:0:0:0:0:1 - - [27/Sep/2021:23:36:58 +0800] "GET /webgl_engine_2020/interface.jsp?channel=454859887275600&user_name=NoName&pass_word=NoPassword&process_bar=0&language=chinese&command=component&method=update_render&requesting_number=8_8&data_time=0&render_time=3&read_time=4&render_interval=16&length=264 HTTP/1.1" 200 116
0:0:0:0:0:0:0:1 - - [27/Sep/2021:23:36:58 +0800] "GET /webgl_engine_2020/interface.jsp?channel=454859887275600&user_name=NoName&pass_word=NoPassword&process_bar=0&language=chinese&command=component&method=update_render&requesting_number=2_8&data_time=0&render_time=4&read_time=3&render_interval=17&length=264 HTTP/1.1" 200 702
0:0:0:0:0:0:0:1 - - [27/Sep/2021:23:36:58 +0800] "GET /webgl_engine_2020/interface.jsp?channel=buffer&file=scene_directory%252Fcad_directory%252Fcad%252FA159-SR-302A%252Fpackage_directory%252Fpackage_3.gzip_text&length=579103&date=1632756988006&original=http%253A%252F%252Flocalhost%253A8080%252Fwebgl_engine_2020%252Finterface.jsp HTTP/1.1" 200 579676
0:0:0:0:0:0:0:1 - - [27/Sep/2021:23:36:58 +0800] "GET /webgl_engine_2020/interface.jsp?channel=buffer&file=scene_directory%252Fcad_directory%252Fcad%252FA159-SR-302A%252Fpackage_directory%252Fpackage_1.gzip_text&length=949060&date=1632756987035&original=http%253A%252F%252Flocalhost%253A8080%252Fwebgl_engine_2020%252Finterface.jsp HTTP/1.1" 200 949993
0:0:0:0:0:0:0:1 - - [27/Sep/2021:23:36:58 +0800] "GET /webgl_engine_2020/interface.jsp?channel=buffer&file=scene_directory%252Fcad_directory%252Fcad%252FA159-SR-302A%252Fpackage_directory%252Fpackage_0.gzip_text&length=1265495&date=1632756986545&original=http%253A%252F%252Flocalhost%253A8080%252Fwebgl_engine_2020%252Finterface.jsp HTTP/1.1" 200 1266739
0:0:0:0:0:0:0:1 - - [27/Sep/2021:23:36:58 +0800] "GET /webgl_engine_2020/interface.jsp?channel=buffer&file=scene_directory%252Fcad_directory%252Fcad%252FA159-SR-302A%252Fpackage_directory%252Fpackage_2.gzip_text&length=818702&date=1632756987571&original=http%253A%252F%252Flocalhost%253A8080%252Fwebgl_engine_2020%252Finterface.jsp HTTP/1.1" 200 819507
0:0:0:0:0:0:0:1 - - [27/Sep/2021:23:36:58 +0800] "GET /webgl_engine_2020/interface.jsp?channel=454859887275600&user_name=NoName&pass_word=NoPassword&process_bar=0&language=chinese&command=component&method=update_render&loaded_length=4_4320751_12_0&requesting_number=4_8&data_time=0&render_time=19&read_time=13&render_interval=20&length=295 HTTP/1.1" 200 337
0:0:0:0:0:0:0:1 - - [27/Sep/2021:23:36:58 +0800] "GET /webgl_engine_2020/interface.jsp?channel=454859887275600&user_name=NoName&pass_word=NoPassword&process_bar=0&language=chinese&command=component&method=update_render&requesting_number=4_8&data_time=0&render_time=16&read_time=15&render_interval=17&length=266 HTTP/1.1" 200 788
0:0:0:0:0:0:0:1 - - [27/Sep/2021:23:36:58 +0800] "GET /webgl_engine_2020/interface.jsp?channel=454859887275600&user_name=NoName&pass_word=NoPassword&process_bar=0&language=chinese&command=component&method=update_render&x=0.8461538461538463&y=0.6766743648960739&requesting_number=8_8&data_time=0&render_time=15&read_time=16&render_interval=16&length=308 HTTP/1.1" 200 116
0:0:0:0:0:0:0:1 - - [27/Sep/2021:23:36:58 +0800] "GET /webgl_engine_2020/interface.jsp?channel=454859887275600&user_name=NoName&pass_word=NoPassword&process_bar=0&language=chinese&command=component&method=update_render&x=0.6185897435897436&y=0.19861431870669743&requesting_number=8_8&data_time=0&render_time=17&read_time=14&render_interval=18&length=309 HTTP/1.1" 200 316
0:0:0:0:0:0:0:1 - - [27/Sep/2021:23:36:58 +0800] "GET /webgl_engine_2020/interface.jsp?channel=454859887275600&user_name=NoName&pass_word=NoPassword&process_bar=0&language=chinese&command=component&method=update_render&x=0.5213675213675213&y=0.053117782909930744&component=31&body=-0.984375;0&face=-0.609375;24&vertex=-0.96875;1&depth=-0.984636&value=0.00000&requesting_number=8_8&data_time=0&render_time=15&read_time=15&render_interval=16&length=406 HTTP/1.1" 200 305
0:0:0:0:0:0:0:1 - - [27/Sep/2021:23:36:58 +0800] "GET /webgl_engine_2020/interface.jsp?channel=454859887275600&user_name=NoName&pass_word=NoPassword&process_bar=0&language=chinese&command=component&method=update_render&x=0.5074786324786325&y=0.04387990762124716&component=-1&body=-1;-1&face=-1;-1&vertex=-1;-1&depth=-1.00000&value=-1.00000&requesting_number=8_8&data_time=0&render_time=15&read_time=15&render_interval=16&length=387 HTTP/1.1" 200 321
0:0:0:0:0:0:0:1 - - [27/Sep/2021:23:36:58 +0800] "GET /webgl_engine_2020/interface.jsp?channel=454859887275600&user_name=NoName&pass_word=NoPassword&process_bar=0&language=chinese&command=component&method=update_render&requesting_number=8_8&data_time=0&render_time=16&read_time=15&render_interval=17&length=266 HTTP/1.1" 200 205
0:0:0:0:0:0:0:1 - - [27/Sep/2021:23:36:58 +0800] "GET /webgl_engine_2020/interface.jsp?channel=454859887275600&user_name=NoName&pass_word=NoPassword&process_bar=0&language=chinese&command=component&method=update_render&requesting_number=8_8&data_time=0&render_time=16&read_time=15&render_interval=17&length=266 HTTP/1.1" 200 116
0:0:0:0:0:0:0:1 - - [27/Sep/2021:23:36:58 +0800] "GET /webgl_engine_2020/interface.jsp?channel=454859887275600&user_name=NoName&pass_word=NoPassword&process_bar=0&language=chinese&command=component&method=update_render&requesting_number=8_8&data_time=0&render_time=16&read_time=15&render_interval=17&length=266 HTTP/1.1" 200 116
0:0:0:0:0:0:0:1 - - [27/Sep/2021:23:36:58 +0800] "GET /webgl_engine_2020/interface.jsp?channel=454859887275600&user_name=NoName&pass_word=NoPassword&process_bar=0&language=chinese&command=component&method=update_render&requesting_number=8_8&data_time=0&render_time=16&read_time=15&render_interval=17&length=266 HTTP/1.1" 200 116
0:0:0:0:0:0:0:1 - - [27/Sep/2021:23:36:58 +0800] "GET /webgl_engine_2020/interface.jsp?channel=454859887275600&user_name=NoName&pass_word=NoPassword&process_bar=0&language=chinese&command=component&method=update_render&requesting_number=8_8&data_time=0&render_time=16&read_time=15&render_interval=16&length=266 HTTP/1.1" 200 229
0:0:0:0:0:0:0:1 - - [27/Sep/2021:23:36:58 +0800] "GET /webgl_engine_2020/interface.jsp?channel=454859887275600&user_name=NoName&pass_word=NoPassword&process_bar=0&language=chinese&command=component&method=update_render&requesting_number=8_8&data_time=0&render_time=15&read_time=15&render_interval=16&length=266 HTTP/1.1" 200 116
0:0:0:0:0:0:0:1 - - [27/Sep/2021:23:36:59 +0800] "GET /webgl_engine_2020/interface.jsp?channel=454859887275600&user_name=NoName&pass_word=NoPassword&process_bar=0&language=chinese&command=component&method=update_render&requesting_number=8_8&data_time=0&render_time=15&read_time=15&render_interval=16&length=266 HTTP/1.1" 200 116
0:0:0:0:0:0:0:1 - - [27/Sep/2021:23:36:59 +0800] "GET /webgl_engine_2020/interface.jsp?channel=454859887275600&user_name=NoName&pass_word=NoPassword&process_bar=0&language=chinese&command=component&method=update_render&requesting_number=8_8&data_time=0&render_time=16&read_time=16&render_interval=17&length=266 HTTP/1.1" 200 116
0:0:0:0:0:0:0:1 - - [27/Sep/2021:23:36:59 +0800] "GET /webgl_engine_2020/interface.jsp?channel=454859887275600&user_name=NoName&pass_word=NoPassword&process_bar=0&language=chinese&command=component&method=update_render&x=0.5064102564102564&y=0.10392609699769051&requesting_number=8_8&data_time=0&render_time=15&read_time=15&render_interval=16&length=309 HTTP/1.1" 200 116
0:0:0:0:0:0:0:1 - - [27/Sep/2021:23:36:59 +0800] "GET /webgl_engine_2020/interface.jsp?channel=454859887275600&user_name=NoName&pass_word=NoPassword&process_bar=0&language=chinese&command=component&method=update_render&x=0.47435897435897445&y=0.5265588914549654&requesting_number=8_8&data_time=0&render_time=16&read_time=15&render_interval=17&length=309 HTTP/1.1" 200 205
0:0:0:0:0:0:0:1 - - [27/Sep/2021:23:36:59 +0800] "GET /webgl_engine_2020/interface.jsp?channel=454859887275600&user_name=NoName&pass_word=NoPassword&process_bar=0&language=chinese&command=component&method=update_render&x=0.4604700854700854&y=0.9191685912240185&requesting_number=8_8&data_time=0&render_time=15&read_time=15&render_interval=16&length=308 HTTP/1.1" 200 202
