127.0.0.1 - - [09/Jun/2022:12:30:32 +0800] "GET / HTTP/1.1" 404 1068
0:0:0:0:0:0:0:1 - - [09/Jun/2022:12:31:16 +0800] "GET /webgl_engine_2020/interface.jsp?channel=1100557989358400&user_name=NoName&pass_word=NoPassword&process_bar=1&language=chinese&command=component&method=update_render&x=0.3653846153846154&y=-0.1131639722863742&requesting_number=10_10&data_time=0&render_time=4&read_time=3&render_interval=16&precision=false&length=334 HTTP/1.1" 200 200
0:0:0:0:0:0:0:1 - - [09/Jun/2022:12:31:16 +0800] "GET /webgl_engine_2020/interface.jsp?channel=1100557989358400&user_name=NoName&pass_word=NoPassword&process_bar=1&language=chinese&command=component&method=event&event_component_id=228&event_driver_id=0&event_operation=mousemove&distance=3315.6397880676486&half_fovy_tanl=0.41421356237309503&data=0.7814559953170246,0.35730343170152684,-0.5115278927658354,-2.589670444233111e-17,-0.5786750294302081,0.72163414426441,-0.37997285711772266,5.506755378057851e-16,0.2333703873616228,0.592940485653036,0.7706879023160004,1.138918826048518e-16,-106.15089982908307,1000.5490679046629,825.8983315983148,1.000000000000081&clip_plane_modification=0&operate_component_id=245 HTTP/1.1" 200 5
0:0:0:0:0:0:0:1 - - [09/Jun/2022:12:31:16 +0800] "GET /webgl_engine_2020/interface.jsp?channel=1100557989358400&user_name=NoName&pass_word=NoPassword&process_bar=1&language=chinese&command=component&method=event&event_component_id=228&event_driver_id=0&event_operation=mousemove&distance=3315.6397880676486&half_fovy_tanl=0.41421356237309503&data=0.14423344181489461,-0.5261621939775771,-0.8380632791689513,-4.378405696125668e-17,-0.7094152591406798,0.5354600864495078,-0.4582711925469656,8.945109451427545e-16,0.6898744120208082,0.660632909753033,-0.29603623796731127,1.145165941474413e-16,-106.15089982908891,1000.5490679046748,825.8983315978262,0.9999999999999151&clip_plane_modification=0&operate_component_id=245 HTTP/1.1" 200 5
0:0:0:0:0:0:0:1 - - [09/Jun/2022:12:31:16 +0800] "GET /webgl_engine_2020/interface.jsp?channel=1100557989358400&user_name=NoName&pass_word=NoPassword&process_bar=1&language=chinese&command=component&method=update_render&x=-0.023504273504273532&y=-0.3002309468822171&requesting_number=10_10&data_time=0&render_time=3&read_time=4&render_interval=17&precision=false&length=337 HTTP/1.1" 200 241
0:0:0:0:0:0:0:1 - - [09/Jun/2022:12:31:16 +0800] "GET /webgl_engine_2020/interface.jsp?channel=1100557989358400&user_name=NoName&pass_word=NoPassword&process_bar=1&language=chinese&command=component&method=event&event_component_id=228&event_driver_id=0&event_operation=mousemove&distance=3315.6397880676486&half_fovy_tanl=0.41421356237309503&data=-0.35728324586376436,-0.8468704171498505,-0.3939024990808874,4.7536125799640553e-17,-0.7229667642891452,0.5177690684882874,-0.45742130410667137,8.66525453566557e-16,0.5913271006463212,0.1213494469467504,-0.7972493786551593,2.896859790886705e-16,-106.15089982908502,1000.5490679046471,825.8983315982068,1.0000000000002176&clip_plane_modification=0&operate_component_id=245 HTTP/1.1" 200 5
0:0:0:0:0:0:0:1 - - [09/Jun/2022:12:31:16 +0800] "GET /webgl_engine_2020/interface.jsp?channel=1100557989358400&user_name=NoName&pass_word=NoPassword&process_bar=1&language=chinese&command=component&method=event&event_component_name=movement_manager&event_driver_id=all&operation=virtual_mount&virtual_mount=terminate_follow HTTP/1.1" 200 5
0:0:0:0:0:0:0:1 - - [09/Jun/2022:12:31:16 +0800] "GET /webgl_engine_2020/interface.jsp?channel=1100557989358400&user_name=NoName&pass_word=NoPassword&process_bar=1&language=chinese&command=component&method=event&event_component_id=228&event_driver_id=0&event_operation=mouseup&distance=3315.6397880676486&half_fovy_tanl=0.41421356237309503&data=-0.39247796642020844,-0.8523340829583269,-0.34566986692917245,-4.4762458876248116e-17,-0.7121376195025382,0.5194501964291771,-0.47226211399971696,7.080393266206765e-16,0.5820833761278131,0.06081204204806373,-0.8108519216089165,3.217773771806988e-16,-106.15089982907935,1000.5490679049385,825.8983315984495,1.000000000000269&clip_plane_modification=0&operate_component_id=245 HTTP/1.1" 200 5
0:0:0:0:0:0:0:1 - - [09/Jun/2022:12:31:16 +0800] "GET /webgl_engine_2020/interface.jsp?channel=1100557989358400&user_name=NoName&pass_word=NoPassword&process_bar=1&language=chinese&command=component&method=update_render&x=-0.22756410256410253&y=-0.2886836027713626&requesting_number=10_10&data_time=0&render_time=3&read_time=3&render_interval=15&precision=true&length=335 HTTP/1.1" 200 335
0:0:0:0:0:0:0:1 - - [09/Jun/2022:12:31:16 +0800] "GET /webgl_engine_2020/interface.jsp?channel=1100557989358400&user_name=NoName&pass_word=NoPassword&process_bar=1&language=chinese&command=component&method=update_render&x=-0.19978632478632474&y=-0.13163972286374137&requesting_number=10_10&data_time=0&render_time=5&read_time=4&render_interval=17&precision=true&length=336 HTTP/1.1" 200 207
0:0:0:0:0:0:0:1 - - [09/Jun/2022:12:31:16 +0800] "GET /webgl_engine_2020/interface.jsp?channel=1100557989358400&user_name=NoName&pass_word=NoPassword&process_bar=1&language=chinese&command=component&method=update_render&x=0.047008547008547064&y=0.14318706697459582&component=188&body=1&face=0&vertex=1642&depth=-0.814247&value=0.00000&requesting_number=10_10&data_time=0&render_time=5&read_time=3&render_interval=17&precision=true&length=405 HTTP/1.1" 200 491
0:0:0:0:0:0:0:1 - - [09/Jun/2022:12:31:16 +0800] "GET /webgl_engine_2020/interface.jsp?channel=1100557989358400&user_name=NoName&pass_word=NoPassword&process_bar=1&language=chinese&command=component&method=update_render&x=0.31837606837606836&y=0.2840646651270208&component=-1&body=-1&face=-1&vertex=-1&depth=-1.00000&value=-1.00000&requesting_number=10_10&data_time=0&render_time=4&read_time=3&render_interval=16&precision=true&length=402 HTTP/1.1" 200 275
0:0:0:0:0:0:0:1 - - [09/Jun/2022:12:31:16 +0800] "GET /webgl_engine_2020/interface.jsp?channel=1100557989358400&user_name=NoName&pass_word=NoPassword&process_bar=1&language=chinese&command=component&method=update_render&x=0.37286324786324787&y=0.29330254041570436&component=4&body=1&face=0&vertex=608&depth=-0.837752&value=0.00000&requesting_number=10_10&data_time=0&render_time=5&read_time=3&render_interval=17&precision=true&length=401 HTTP/1.1" 200 463
0:0:0:0:0:0:0:1 - - [09/Jun/2022:12:31:16 +0800] "GET /webgl_engine_2020/interface.jsp?channel=1100557989358400&user_name=NoName&pass_word=NoPassword&process_bar=1&language=chinese&command=component&method=event&event_component_id=228&event_driver_id=0&event_operation=mousedown&operate_component_id=245 HTTP/1.1" 200 11
0:0:0:0:0:0:0:1 - - [09/Jun/2022:12:31:16 +0800] "GET /webgl_engine_2020/interface.jsp?channel=1100557989358400&user_name=NoName&pass_word=NoPassword&process_bar=1&language=chinese&command=component&method=event&event_component_id=228&event_driver_id=0&event_operation=mousemove&distance=3315.6397880676486&half_fovy_tanl=0.41421356237309503&data=-0.3978229559632458,-0.8528705429473118,-0.3381548945106641,-8.714761499552194e-17,-0.7148101142738028,0.5191819664340269,-0.468504627791009,-1.5812631637462357e-16,0.5751377193685763,0.055334642877224186,-0.8161829948345823,1.2924847328575285e-16,-106.15089982903389,1000.5490679047001,825.8983315981612,0.9999999999999765&clip_plane_modification=0&operate_component_id=245 HTTP/1.1" 200 5
0:0:0:0:0:0:0:1 - - [09/Jun/2022:12:31:16 +0800] "GET /webgl_engine_2020/interface.jsp?channel=1100557989358400&user_name=NoName&pass_word=NoPassword&process_bar=1&language=chinese&command=component&method=update_render&x=0.30662393162393164&y=0.22170900692840645&component=-1&body=-1&face=-1&vertex=-1&depth=-1.00000&value=-1.00000&requesting_number=10_10&data_time=0&render_time=4&read_time=3&render_interval=17&precision=false&length=404 HTTP/1.1" 200 239
0:0:0:0:0:0:0:1 - - [09/Jun/2022:12:31:16 +0800] "GET /webgl_engine_2020/interface.jsp?channel=1100557989358400&user_name=NoName&pass_word=NoPassword&process_bar=1&language=chinese&command=component&method=event&event_component_id=228&event_driver_id=0&event_operation=mousemove&distance=3315.6397880676486&half_fovy_tanl=0.41421356237309503&data=-0.5737872200673624,-0.8137480490311005,0.0926409131314055,-3.833557565079413e-17,-0.8050146246145328,0.5395488041516746,-0.2466547021559151,5.50845131465027e-16,0.15073048876799708,-0.2161046057752544,-0.9646652886461196,1.3064648821002688e-16,-106.15089982916004,1000.5490679050234,825.8983315984574,1.0000000000002534&clip_plane_modification=0&operate_component_id=245 HTTP/1.1" 200 5
0:0:0:0:0:0:0:1 - - [09/Jun/2022:12:31:16 +0800] "GET /webgl_engine_2020/interface.jsp?channel=1100557989358400&user_name=NoName&pass_word=NoPassword&process_bar=1&language=chinese&command=component&method=update_render&x=0.16025641025641035&y=0.06697459584295617&requesting_number=10_10&data_time=0&render_time=4&read_time=3&render_interval=16&precision=false&length=335 HTTP/1.1" 200 214
0:0:0:0:0:0:0:1 - - [09/Jun/2022:12:31:16 +0800] "GET /webgl_engine_2020/interface.jsp?channel=1100557989358400&user_name=NoName&pass_word=NoPassword&process_bar=1&language=chinese&command=component&method=event&event_component_id=228&event_driver_id=0&event_operation=mousemove&distance=3315.6397880676486&half_fovy_tanl=0.41421356237309503&data=-0.523272823641751,-0.6331065320393974,0.5704048309117884,-7.71586730080055e-17,-0.7860485744984819,0.6171064407314254,-0.036156318090629164,9.602297536834174e-16,-0.32910969382205674,-0.4672855228849844,-0.820567516743093,5.809759628873632e-16,-106.15089982912713,1000.5490679043145,825.8983315984057,0.9999999999998674&clip_plane_modification=0&operate_component_id=245 HTTP/1.1" 200 5
0:0:0:0:0:0:0:1 - - [09/Jun/2022:12:31:16 +0800] "GET /webgl_engine_2020/interface.jsp?channel=1100557989358400&user_name=NoName&pass_word=NoPassword&process_bar=1&language=chinese&command=component&method=event&event_component_id=228&event_driver_id=0&event_operation=mousemove&distance=3315.6397880676486&half_fovy_tanl=0.41421356237309503&data=-0.23424970671751338,-0.33311597485558236,0.9133240510352372,4.201996078828607e-19,-0.6808422668120953,0.72682112472151,0.09047021820161114,6.454433651479103e-16,-0.6939602889403496,-0.6006369951596143,-0.3970570707324479,1.0763857076681845e-15,-106.15089982904826,1000.5490679033343,825.8983315975931,0.9999999999988651&clip_plane_modification=0&operate_component_id=245 HTTP/1.1" 200 5
0:0:0:0:0:0:0:1 - - [09/Jun/2022:12:31:16 +0800] "GET /webgl_engine_2020/interface.jsp?channel=1100557989358400&user_name=NoName&pass_word=NoPassword&process_bar=1&language=chinese&command=component&method=update_render&x=-0.009615384615384581&y=-0.06928406466512693&requesting_number=10_10&data_time=0&render_time=4&read_time=2&render_interval=18&precision=false&length=338 HTTP/1.1" 200 241
0:0:0:0:0:0:0:1 - - [09/Jun/2022:12:31:16 +0800] "GET /webgl_engine_2020/interface.jsp?channel=1100557989358400&user_name=NoName&pass_word=NoPassword&process_bar=1&language=chinese&command=component&method=event&event_component_id=228&event_driver_id=0&event_operation=mousemove&distance=3315.6397880676486&half_fovy_tanl=0.41421356237309503&data=0.171296375853235,-0.025392019641946397,0.9848922768300253,2.655642420085966e-16,-0.5423236670968785,0.8321542285273307,0.11577728642260197,2.1874905567977912e-16,-0.8225220919384532,-0.5539626208350327,0.12877431029170996,4.548078840229997e-16,-106.15089982904577,1000.5490679032955,825.8983315976395,0.9999999999990413&clip_plane_modification=0&operate_component_id=245 HTTP/1.1" 200 5
0:0:0:0:0:0:0:1 - - [09/Jun/2022:12:31:16 +0800] "GET /webgl_engine_2020/interface.jsp?channel=1100557989358400&user_name=NoName&pass_word=NoPassword&process_bar=1&language=chinese&command=component&method=update_render&x=-0.16987179487179482&y=-0.18244803695150114&requesting_number=10_10&data_time=0&render_time=2&read_time=2&render_interval=15&precision=false&length=337 HTTP/1.1" 200 228
0:0:0:0:0:0:0:1 - - [09/Jun/2022:12:31:17 +0800] "GET /webgl_engine_2020/interface.jsp?channel=1100557989358400&user_name=NoName&pass_word=NoPassword&process_bar=1&language=chinese&command=component&method=event&event_component_id=228&event_driver_id=0&event_operation=mousemove&distance=3315.6397880676486&half_fovy_tanl=0.41421356237309503&data=0.5541866672775508,0.21053629771489735,0.8053270175260793,5.467416245398608e-16,-0.43846982446479854,0.896212280174299,0.06743709587084233,2.9102849445913304e-16,-0.70754600616883,-0.3904843354219494,0.5889827102264752,5.646724196165728e-16,-106.15089982903874,1000.5490679032886,825.8983315977332,0.9999999999991442&clip_plane_modification=0&operate_component_id=245 HTTP/1.1" 200 5
0:0:0:0:0:0:0:1 - - [09/Jun/2022:12:31:17 +0800] "GET /webgl_engine_2020/interface.jsp?channel=1100557989358400&user_name=NoName&pass_word=NoPassword&process_bar=1&language=chinese&command=component&method=update_render&x=-0.31303418803418803&y=-0.26096997690531176&component=4&body=1&face=0&vertex=799&depth=-0.832915&value=0.00000&requesting_number=10_10&data_time=0&render_time=4&read_time=3&render_interval=16&precision=false&length=404 HTTP/1.1" 200 469
0:0:0:0:0:0:0:1 - - [09/Jun/2022:12:31:17 +0800] "GET /webgl_engine_2020/interface.jsp?channel=1100557989358400&user_name=NoName&pass_word=NoPassword&process_bar=1&language=chinese&command=component&method=event&event_component_id=228&event_driver_id=0&event_operation=mousemove&distance=3315.6397880676486&half_fovy_tanl=0.41421356237309503&data=0.8098366061891721,0.33633893671762427,0.4806670270821553,8.516535343787232e-17,-0.38362296071238833,0.9234897968934929,0.00013801696271623526,4.1254041690582145e-16,-0.4438446747343074,-0.18450667923349676,0.8769031816739884,5.286077593783568e-16,-106.15089982899694,1000.5490679022121,825.8983315971999,0.999999999998336&clip_plane_modification=0&operate_component_id=245 HTTP/1.1" 200 5
0:0:0:0:0:0:0:1 - - [09/Jun/2022:12:31:17 +0800] "GET /webgl_engine_2020/interface.jsp?channel=1100557989358400&user_name=NoName&pass_word=NoPassword&process_bar=1&language=chinese&command=component&method=event&event_component_id=228&event_driver_id=0&event_operation=mousemove&distance=3315.6397880676486&half_fovy_tanl=0.41421356237309503&data=0.914896756982937,0.37419585323827237,0.15146414586125045,-1.644300675429638e-16,-0.37548896368287243,0.9265873151280922,-0.021070965735623396,4.989305739338094e-16,-0.14822942425304142,-0.03759535694528834,0.9882381428198166,4.2651439145346473e-16,-106.15089982897452,1000.5490679023848,825.8983315969317,0.9999999999980516&clip_plane_modification=0&operate_component_id=245 HTTP/1.1" 200 5
0:0:0:0:0:0:0:1 - - [09/Jun/2022:12:31:17 +0800] "GET /webgl_engine_2020/interface.jsp?channel=1100557989358400&user_name=NoName&pass_word=NoPassword&process_bar=1&language=chinese&command=component&method=update_render&x=-0.42841880341880345&y=-0.2840646651270209&component=-1&body=-1&face=-1&vertex=-1&depth=-1.00000&value=-1.00000&requesting_number=10_10&data_time=0&render_time=5&read_time=3&render_interval=18&precision=false&length=405 HTTP/1.1" 200 241
0:0:0:0:0:0:0:1 - - [09/Jun/2022:12:31:17 +0800] "GET /webgl_engine_2020/interface.jsp?channel=1100557989358400&user_name=NoName&pass_word=NoPassword&process_bar=1&language=chinese&command=component&method=event&event_component_id=228&event_driver_id=0&event_operation=mousemove&distance=3315.6397880676486&half_fovy_tanl=0.41421356237309503&data=0.9255409707287743,0.3745735539260185,-0.055394622497363905,-1.938978433185283e-16,-0.37551221237501786,0.9267891423032905,-0.007243208295888492,9.513901131176627e-17,0.04862602040011331,0.02750524328596998,0.9984382663611238,5.181886721639747e-16,-106.15089982891438,1000.5490679016976,825.8983315969176,0.9999999999977666&clip_plane_modification=0&operate_component_id=245 HTTP/1.1" 200 5
0:0:0:0:0:0:0:1 - - [09/Jun/2022:12:31:17 +0800] "GET /webgl_engine_2020/interface.jsp?channel=1100557989358400&user_name=NoName&pass_word=NoPassword&process_bar=1&language=chinese&command=component&method=update_render&x=-0.4935897435897436&y=-0.2678983833718245&requesting_number=10_10&data_time=0&render_time=3&read_time=4&render_interval=16&precision=false&length=335 HTTP/1.1" 200 191
0:0:0:0:0:0:0:1 - - [09/Jun/2022:12:31:17 +0800] "GET /webgl_engine_2020/interface.jsp?channel=1100557989358400&user_name=NoName&pass_word=NoPassword&process_bar=1&language=chinese&command=component&method=event&event_component_id=228&event_driver_id=0&event_operation=mousemove&distance=3315.6397880676486&half_fovy_tanl=0.41421356237309503&data=0.8899280756273341,0.36530364496253015,-0.27309571067202976,-3.9984939021421685e-16,-0.36561956005517676,0.9293288320535981,0.05167455099123401,5.456871844869132e-16,0.27267261966716133,0.05386249986753094,0.96059797709243,6.426915474970404e-16,-106.15089982897992,1000.5490679023691,825.8983315971942,0.9999999999985559&clip_plane_modification=0&operate_component_id=245 HTTP/1.1" 200 5
0:0:0:0:0:0:0:1 - - [09/Jun/2022:12:31:17 +0800] "GET /webgl_engine_2020/interface.jsp?channel=1100557989358400&user_name=NoName&pass_word=NoPassword&process_bar=1&language=chinese&command=component&method=update_render&x=-0.5587606837606838&y=-0.22632794457274819&requesting_number=10_10&data_time=0&render_time=4&read_time=3&render_interval=16&precision=false&length=336 HTTP/1.1" 200 190
0:0:0:0:0:0:0:1 - - [09/Jun/2022:12:31:17 +0800] "GET /webgl_engine_2020/interface.jsp?channel=1100557989358400&user_name=NoName&pass_word=NoPassword&process_bar=1&language=chinese&command=component&method=event&event_component_id=228&event_driver_id=0&event_operation=mousemove&distance=3315.6397880676486&half_fovy_tanl=0.41421356237309503&data=0.8165950505687972,0.3531863651355143,-0.4565434424776625,-1.0374551369601046e-15,-0.3414433350640334,0.9332914143872647,0.11128155629968796,7.706167537448441e-16,0.46539120353570484,0.06501174750842315,0.8827142801381144,5.415918558530437e-16,-106.15089982896339,1000.5490679025318,825.8983315975798,0.9999999999987476&clip_plane_modification=0&operate_component_id=245 HTTP/1.1" 200 5
0:0:0:0:0:0:0:1 - - [09/Jun/2022:12:31:17 +0800] "GET /webgl_engine_2020/interface.jsp?channel=1100557989358400&user_name=NoName&pass_word=NoPassword&process_bar=1&language=chinese&command=component&method=event&event_component_id=228&event_driver_id=0&event_operation=mousemove&distance=3315.6397880676486&half_fovy_tanl=0.41421356237309503&data=0.7542105253087792,0.3450686487176366,-0.5586538384241905,-1.0189639289268198e-15,-0.32238201966101804,0.9357797959627787,0.1427795744091352,6.721000987827755e-16,0.5720457297407622,0.07241409490514539,0.8170188993813595,4.493755200941479e-16,-106.15089982892403,1000.5490679021483,825.8983315969566,0.9999999999983364&clip_plane_modification=0&operate_component_id=245 HTTP/1.1" 200 5
0:0:0:0:0:0:0:1 - - [09/Jun/2022:12:31:17 +0800] "GET /webgl_engine_2020/interface.jsp?channel=1100557989358400&user_name=NoName&pass_word=NoPassword&process_bar=1&language=chinese&command=component&method=update_render&x=-0.6014957264957265&y=-0.19630484988452657&requesting_number=10_10&data_time=0&render_time=4&read_time=2&render_interval=18&precision=false&length=336 HTTP/1.1" 200 192
0:0:0:0:0:0:0:1 - - [09/Jun/2022:12:31:17 +0800] "GET /webgl_engine_2020/interface.jsp?channel=1100557989358400&user_name=NoName&pass_word=NoPassword&process_bar=1&language=chinese&command=component&method=update_render&x=-0.6057692307692308&y=-0.19168591224018483&requesting_number=10_10&data_time=1&render_time=4&read_time=3&render_interval=16&precision=false&length=336 HTTP/1.1" 200 192
0:0:0:0:0:0:0:1 - - [09/Jun/2022:12:31:17 +0800] "GET /webgl_engine_2020/interface.jsp?channel=1100557989358400&user_name=NoName&pass_word=NoPassword&process_bar=1&language=chinese&command=component&method=update_render&requesting_number=10_10&data_time=0&render_time=4&read_time=3&render_interval=17&precision=false&length=291 HTTP/1.1" 200 192
0:0:0:0:0:0:0:1 - - [09/Jun/2022:12:31:17 +0800] "GET /webgl_engine_2020/interface.jsp?channel=1100557989358400&user_name=NoName&pass_word=NoPassword&process_bar=1&language=chinese&command=component&method=event&event_component_id=228&event_driver_id=0&event_operation=mousemove&distance=3315.6397880676486&half_fovy_tanl=0.41421356237309503&data=0.7407523541496013,0.3434442722269609,-0.5773490986368648,-1.0531559185828529e-15,-0.3170362500439325,0.9364308160463161,0.1502842071508392,8.36642505756058e-16,0.5922617377324018,0.0717172129607866,0.8025476156498842,3.926095730989003e-16,-106.15089982893123,1000.5490679026345,825.8983315969472,0.9999999999984018&clip_plane_modification=0&operate_component_id=245 HTTP/1.1" 200 5
0:0:0:0:0:0:0:1 - - [09/Jun/2022:12:31:17 +0800] "GET /webgl_engine_2020/interface.jsp?channel=1100557989358400&user_name=NoName&pass_word=NoPassword&process_bar=1&language=chinese&command=component&method=event&event_component_id=228&event_driver_id=0&event_operation=mousemove&distance=3315.6397880676486&half_fovy_tanl=0.41421356237309503&data=0.7380122727163809,0.3430993695943817,-0.5810513814668535,-1.1783631290071116e-15,-0.3197763314771368,0.936085913413535,0.1465819243206647,7.484485506426632e-16,0.5942061789891593,0.07762722005916108,0.8005579501565391,5.957258621318765e-16,-106.15089982887412,1000.5490679025364,825.8983315965654,0.9999999999980135&clip_plane_modification=0&operate_component_id=245 HTTP/1.1" 200 5
0:0:0:0:0:0:0:1 - - [09/Jun/2022:12:31:17 +0800] "GET /webgl_engine_2020/interface.jsp?channel=1100557989358400&user_name=NoName&pass_word=NoPassword&process_bar=1&language=chinese&command=component&method=update_render&x=-0.607905982905983&y=-0.1939953810623556&requesting_number=10_10&data_time=0&render_time=4&read_time=3&render_interval=18&precision=false&length=334 HTTP/1.1" 200 99
0:0:0:0:0:0:0:1 - - [09/Jun/2022:12:31:17 +0800] "GET /webgl_engine_2020/interface.jsp?channel=1100557989358400&user_name=NoName&pass_word=NoPassword&process_bar=1&language=chinese&command=component&method=event&event_component_id=228&event_driver_id=0&event_operation=mousemove&distance=3315.6397880676486&half_fovy_tanl=0.41421356237309503&data=0.7380122727163687,0.34309936959415893,-0.5810513814668948,-1.3557647001107668e-15,-0.3279791138987391,0.9349204228144423,0.13547510417826386,7.929571832497358e-16,0.589718226077552,0.09059042769305968,0.8025121732688784,8.404405984636179e-16,-106.1508998288402,1000.549067902364,825.8983315971066,0.9999999999982655&clip_plane_modification=0&operate_component_id=245 HTTP/1.1" 200 5
0:0:0:0:0:0:0:1 - - [09/Jun/2022:12:31:17 +0800] "GET /webgl_engine_2020/interface.jsp?channel=1100557989358400&user_name=NoName&pass_word=NoPassword&process_bar=1&language=chinese&command=component&method=update_render&x=-0.6068376068376069&y=-0.20323325635103928&requesting_number=10_10&data_time=0&render_time=3&read_time=3&render_interval=16&precision=false&length=336 HTTP/1.1" 200 191
0:0:0:0:0:0:0:1 - - [09/Jun/2022:12:31:17 +0800] "GET /webgl_engine_2020/interface.jsp?channel=1100557989358400&user_name=NoName&pass_word=NoPassword&process_bar=1&language=chinese&command=component&method=event&event_component_name=movement_manager&event_driver_id=all&operation=virtual_mount&virtual_mount=terminate_follow HTTP/1.1" 200 5
0:0:0:0:0:0:0:1 - - [09/Jun/2022:12:31:17 +0800] "GET /webgl_engine_2020/interface.jsp?channel=1100557989358400&user_name=NoName&pass_word=NoPassword&process_bar=1&language=chinese&command=component&method=event&event_component_id=228&event_driver_id=0&event_operation=mouseup&distance=3315.6397880676486&half_fovy_tanl=0.41421356237309503&data=0.7407247154414993,0.3435241051304079,-0.5773370637062695,-1.4202743623302473e-15,-0.33069155662388944,0.934495687278354,0.1317607864177664,8.07997941241956e-16,0.5847820023851428,0.09332202126897138,0.8058045731039721,9.295373476941262e-16,-106.15089982883201,1000.5490679023874,825.8983315974368,0.999999999998357&clip_plane_modification=0&operate_component_id=245 HTTP/1.1" 200 5
0:0:0:0:0:0:0:1 - - [09/Jun/2022:12:31:17 +0800] "GET /webgl_engine_2020/interface.jsp?channel=1100557989358400&user_name=NoName&pass_word=NoPassword&process_bar=1&language=chinese&command=component&method=update_render&x=-0.5363247863247863&y=-0.1778290993071594&requesting_number=10_10&data_time=0&render_time=5&read_time=3&render_interval=17&precision=true&length=334 HTTP/1.1" 200 338
0:0:0:0:0:0:0:1 - - [09/Jun/2022:12:31:17 +0800] "GET /webgl_engine_2020/interface.jsp?channel=1100557989358400&user_name=NoName&pass_word=NoPassword&process_bar=1&language=chinese&command=component&method=update_render&x=-0.20833333333333337&y=0.0646651270207852&requesting_number=10_10&data_time=0&render_time=5&read_time=3&render_interval=17&precision=true&length=334 HTTP/1.1" 200 191
0:0:0:0:0:0:0:1 - - [09/Jun/2022:12:31:17 +0800] "GET /webgl_engine_2020/interface.jsp?channel=1100557989358400&user_name=NoName&pass_word=NoPassword&process_bar=1&language=chinese&command=component&method=update_render&x=0.15598290598290587&y=0.36489607390300227&requesting_number=10_10&data_time=0&render_time=4&read_time=3&render_interval=16&precision=true&length=334 HTTP/1.1" 200 189
0:0:0:0:0:0:0:1 - - [09/Jun/2022:12:31:17 +0800] "GET /webgl_engine_2020/interface.jsp?channel=1100557989358400&user_name=NoName&pass_word=NoPassword&process_bar=1&language=chinese&command=component&method=update_render&x=0.32478632478632474&y=0.5057736720554272&requesting_number=10_10&data_time=0&render_time=3&read_time=4&render_interval=16&precision=true&length=333 HTTP/1.1" 200 203
0:0:0:0:0:0:0:1 - - [09/Jun/2022:12:31:17 +0800] "GET /webgl_engine_2020/interface.jsp?channel=1100557989358400&user_name=NoName&pass_word=NoPassword&process_bar=1&language=chinese&command=component&method=update_render&x=0.33653846153846145&y=0.5173210161662818&component=1&body=0&face=4&loop=1&edge=23&point=4&value=0.00000&requesting_number=10_10&data_time=0&render_time=5&read_time=3&render_interval=16&precision=true&length=396 HTTP/1.1" 200 536
0:0:0:0:0:0:0:1 - - [09/Jun/2022:12:31:17 +0800] "GET /webgl_engine_2020/interface.jsp?channel=1100557989358400&user_name=NoName&pass_word=NoPassword&process_bar=1&language=chinese&command=component&method=update_render&component=-1&body=-1&face=-1&loop=-1&edge=-1&point=-1&value=-1.00000&requesting_number=10_10&data_time=0&render_time=3&read_time=3&render_interval=16&precision=true&length=359 HTTP/1.1" 200 208
0:0:0:0:0:0:0:1 - - [09/Jun/2022:12:31:18 +0800] "GET /webgl_engine_2020/interface.jsp?channel=1100557989358400&user_name=NoName&pass_word=NoPassword&process_bar=1&language=chinese&command=component&method=update_render&x=0.32692307692307687&y=0.5080831408775981&requesting_number=10_10&data_time=0&render_time=5&read_time=4&render_interval=17&precision=true&length=333 HTTP/1.1" 200 99
0:0:0:0:0:0:0:1 - - [09/Jun/2022:12:31:18 +0800] "GET /webgl_engine_2020/interface.jsp?channel=1100557989358400&user_name=NoName&pass_word=NoPassword&process_bar=1&language=chinese&command=component&method=event&event_component_id=228&event_driver_id=0&event_operation=mousedown&operate_component_id=245 HTTP/1.1" 200 12
0:0:0:0:0:0:0:1 - - [09/Jun/2022:12:31:18 +0800] "GET /webgl_engine_2020/interface.jsp?channel=1100557989358400&user_name=NoName&pass_word=NoPassword&process_bar=1&language=chinese&command=component&method=event&event_component_id=228&event_driver_id=0&event_operation=mousemove&distance=3315.6397880676486&half_fovy_tanl=0.41421356237309503&data=0.7132545122930379,0.33806025548601754,-0.6139896288653708,2.2978808410097054e-17,-0.3526677191416298,0.9301246075619969,0.10243873429053141,3.7286831282776254e-18,0.6057173272815337,0.14346943252240404,0.7826385125731853,-1.2192420121238785e-16,-106.15089982898509,1000.5490679039789,825.8983315986976,1.000000000000028&clip_plane_modification=0&operate_component_id=245 HTTP/1.1" 200 5
0:0:0:0:0:0:0:1 - - [09/Jun/2022:12:31:18 +0800] "GET /webgl_engine_2020/interface.jsp?channel=1100557989358400&user_name=NoName&pass_word=NoPassword&process_bar=1&language=chinese&command=component&method=update_render&x=0.2863247863247864&y=0.43879907621247116&requesting_number=10_10&data_time=0&render_time=4&read_time=3&render_interval=16&precision=false&length=334 HTTP/1.1" 200 198
